144571	Thal_ExN_1
65985	Thal_ExN_1
9625	Thal_ExN_1
154664	Thal_ExN_1
20	Thal_ExN_1
21	Thal_ExN_1
10347	Thal_ExN_1
10058	Thal_ExN_1
23457	Thal_ExN_1
89845	Thal_ExN_1
6833	Thal_ExN_1
64137	Thal_ExN_1
3983	Thal_ExN_1
84448	Thal_ExN_1
31	Thal_ExN_1
116983	Thal_ExN_1
125981	Thal_ExN_1
340485	Thal_ExN_1
43	Thal_ExN_1
2532	Thal_ExN_1
56	Thal_ExN_1
2181	Thal_ExN_1
4185	Thal_ExN_1
8751	Thal_ExN_1
8728	Thal_ExN_1
11086	Thal_ExN_1
101	Thal_ExN_1
81794	Thal_ExN_1
170689	Thal_ExN_1
103689846	Thal_ExN_1
92949	Thal_ExN_1
203054	Thal_ExN_1
109	Thal_ExN_1
111	Thal_ExN_1
100505933	Thal_ExN_1
84435	Thal_ExN_1
576	Thal_ExN_1
976	Thal_ExN_1
22859	Thal_ExN_1
147	Thal_ExN_1
119016	Thal_ExN_1
84871	Thal_ExN_1
375790	Thal_ExN_1
113146	Thal_ExN_1
26289	Thal_ExN_1
160428	Thal_ExN_1
64577	Thal_ExN_1
644974	Thal_ExN_1
238	Thal_ExN_1
259173	Thal_ExN_1
287	Thal_ExN_1
288	Thal_ExN_1
348094	Thal_ExN_1
56172	Thal_ExN_1
253650	Thal_ExN_1
441459	Thal_ExN_1
84210	Thal_ExN_1
170961	Thal_ExN_1
374860	Thal_ExN_1
554226	Thal_ExN_1
340120	Thal_ExN_1
375248	Thal_ExN_1
57730	Thal_ExN_1
400986	Thal_ExN_1
56311	Thal_ExN_1
203286	Thal_ExN_1
57101	Thal_ExN_1
63982	Thal_ExN_1
203859	Thal_ExN_1
50636	Thal_ExN_1
57719	Thal_ExN_1
306	Thal_ExN_1
8906	Thal_ExN_1
130340	Thal_ExN_1
8120	Thal_ExN_1
9546	Thal_ExN_1
343	Thal_ExN_1
93663	Thal_ExN_1
57636	Thal_ExN_1
201176	Thal_ExN_1
9912	Thal_ExN_1
27237	Thal_ExN_1
100507524	Thal_ExN_1
64283	Thal_ExN_1
1820	Thal_ExN_1
84159	Thal_ExN_1
100996709	Thal_ExN_1
