cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cer-InN-1	AUTS2	0	1.43258610033256	1	0.994	0
Cer-InN-1	DMD	0	1.40391139610707	1	0.859	0
Cer-InN-1	KCNIP4	0	1.40011302837238	0.999	0.578	0
Cer-InN-1	SEMA3D	0	1.39511399040204	0.83	0.17	0
Cer-InN-1	PIP5K1B	0	1.37484931905691	0.81	0.198	0
Cer-InN-1	WWC2	0	1.37365585271044	0.925	0.338	0
Cer-InN-1	LINC01122	0	1.37315306077674	0.986	0.537	0
Cer-InN-1	IMMP2L	0	1.37209719236228	0.981	0.668	0
Cer-InN-1	TRPC3	0	1.36863671414252	0.911	0.226	0
Cer-InN-1	GABRB2	0	1.36759232209864	0.935	0.271	0
Cer-InN-1	SHISA6	0	1.36123173825564	0.976	0.433	0
Cer-InN-1	SYT16	0	1.35948853531809	0.92	0.239	0
Cer-InN-1	R3HDM1	0	1.34483801080189	0.981	0.638	0
Cer-InN-1	COL4A2	0	1.3436166317779	0.899	0.192	0
Cer-InN-1	AC117944.1	0	1.33164757045684	0.744	0.11	0
Cer-InN-1	EBF3	0	1.33162106240835	0.976	0.434	0
Cer-InN-1	SYN3	0	1.32712864409473	0.993	0.449	0
Cer-InN-1	SHANK2	0	1.32600450159549	0.994	0.581	0
Cer-InN-1	CNTN5	0	1.31330107721147	1	0.682	0
Cer-InN-1	PCDH17	0	1.3121233093606	0.974	0.556	0
Cer-InN-1	TMTC2	0	1.305943014625	0.997	0.815	0
Cer-InN-1	RBMS1	0	1.30353405798431	0.958	0.367	0
Cer-InN-1	UBASH3B	0	1.2722014219281	0.926	0.36	0
Cer-InN-1	CNTNAP5	0	1.26976777987249	0.989	0.417	0
Cer-InN-1	AL589693.1	0	1.26492324668848	0.864	0.205	0
Cer-InN-1	KCNQ3	0	1.25532585507837	0.987	0.466	0
Cer-InN-1	ARFGEF3	0	1.23345315301997	0.939	0.343	0
Cer-InN-1	KLHL1	0	1.23198976226595	0.782	0.213	0
Cer-InN-1	NRG1	0	1.2304408333068	1	0.866	0
Cer-InN-1	SORCS3	0	1.21450831703114	0.856	0.318	0
Cer-InN-1	MTUS2	0	1.21083351245312	0.963	0.37	0
Cer-InN-1	ANKRD30BL	0	1.2085494136535	0.833	0.199	0
Cer-InN-1	ANK2	0	1.19242670802337	1	0.777	0
Cer-InN-1	CDH18	0	1.19144761454847	0.959	0.417	0
Cer-InN-1	SLITRK5	0	1.18979702755655	0.9	0.341	0
Cer-InN-1	KLHL5	0	1.18950555093746	0.91	0.352	0
Cer-InN-1	CACNB4	0	1.18625082100685	0.956	0.43	0
Cer-InN-1	SKOR2	0	1.18188438761016	0.808	0.168	0
Cer-InN-1	SH3RF1	0	1.16546592191295	0.873	0.351	0
Cer-InN-1	AL138799.4	0	1.15837086504909	0.659	0.095	0
Cer-InN-1	SCN2A	0	1.15193690700024	0.953	0.412	0
Cer-InN-1	GNAQ	0	1.15102108489842	0.996	0.86	0
Cer-InN-1	CTTNBP2	0	1.15054855078858	0.965	0.402	0
Cer-InN-1	PPP2R2B	0	1.14880509078184	0.992	0.573	0
Cer-InN-1	IL1RAPL2	0	1.14859802493676	0.758	0.195	0
Cer-InN-1	AC073050.1	0	1.14802325035381	0.943	0.428	0
Cer-InN-1	PTPRE	0	1.14265806363256	0.845	0.208	0
Cer-InN-1	TMTC1	0	1.13865223481904	0.757	0.171	0
Cer-InN-1	ESRRB	0	1.12733881357675	0.695	0.102	0
Cer-InN-1	NPAS3	0	1.12606701285816	0.998	0.858	0
Cer-InN-1	ZNF385D-AS2	0	1.1165833458951	0.664	0.103	0
Cer-InN-1	RAPGEF4	0	1.11058361045817	0.881	0.268	0
Cer-InN-1	GPC3	0	1.10508607841686	0.504	0.049	0
Cer-InN-1	ARHGAP20	0	1.10496168974394	0.837	0.213	0
Cer-InN-1	LRRC7	0	1.10306941750908	0.989	0.588	0
Cer-InN-1	GALNT17	0	1.09194317080092	0.981	0.481	0
Cer-InN-1	CADM1	0	1.0836972293488	0.973	0.615	0
Cer-InN-1	ASTN2	0	1.07492622230085	0.982	0.5	0
Cer-InN-1	KCTD16	0	1.07410575527463	0.774	0.277	0
Cer-InN-1	XPR1	0	1.07176061820966	0.985	0.713	0
Cer-InN-1	HSPA12A	0	1.06875730376333	0.817	0.203	0
Cer-InN-1	MIR4500HG	0	1.06749172320262	0.89	0.287	0
Cer-InN-1	MDGA2	0	1.06641579336955	0.969	0.521	0
Cer-InN-1	PWRN1	0	1.06448104824059	0.946	0.438	0
Cer-InN-1	VAV3	0	1.06333705586741	0.776	0.18	0
Cer-InN-1	AC019197.1	0	1.06182101702866	0.765	0.253	0
Cer-InN-1	U91319.1	0	1.03437779733836	0.779	0.228	0
Cer-InN-1	PLEKHA5	0	1.0322895475891	0.998	0.835	0
Cer-InN-1	ADCY1	0	1.02897065035859	0.947	0.504	0
Cer-InN-1	SPOCK3	0	1.02574481424219	0.928	0.358	0
Cer-InN-1	AC093879.1	0	1.00539147930999	0.81	0.243	0
Cer-InN-1	AC077690.1	0	0.999349450724589	0.739	0.19	0
Cer-InN-1	KCNMA1	0	0.998903423533415	0.989	0.505	0
Cer-InN-1	CELF2	0	0.99413011187256	1	0.922	0
Cer-InN-1	OSBPL6	0	0.993149785636799	0.889	0.393	0
Cer-InN-1	AL596087.2	0	0.98508963379087	0.684	0.172	0
Cer-InN-1	COBLL1	0	0.984400215588236	0.627	0.093	0
Cer-InN-1	NRP2	0	0.983461710236089	0.71	0.156	0
Cer-InN-1	MTUS1	0	0.98336684034745	0.934	0.489	0
Cer-InN-1	MYO1D	0	0.982381162177964	0.88	0.356	0
Cer-InN-1	NAV3	0	0.982131952171752	0.999	0.743	0
Cer-InN-1	LRFN5	0	0.972823162079911	0.992	0.681	0
Cer-InN-1	AC005908.3	0	0.96438788421692	0.581	0.082	0
Cer-InN-1	NTM	0	0.963730574929037	0.999	0.824	0
Cer-InN-1	EPHA4	0	0.952220128771639	0.826	0.323	0
Cer-InN-1	SNHG14	0	0.948507737463287	1	0.938	0
Cer-InN-1	RYR2	0	0.946304347386268	0.883	0.317	0
Cer-InN-1	FOXP1	0	0.945896470143509	0.937	0.671	0
Cer-InN-1	AC079921.1	0	0.941885440989773	0.701	0.177	0
Cer-InN-1	PTPRG	0	0.940909833152456	0.986	0.753	0
Cer-InN-1	ADGRB3	0	0.940057191935058	1	0.981	0
Cer-InN-1	COL4A1	0	0.934433908944106	0.723	0.119	0
Cer-InN-1	ANK1	0	0.934337372474134	0.731	0.19	0
Cer-InN-1	HCN1	0	0.933286015008991	0.909	0.36	0
Cer-InN-1	AC068931.1	0	0.932049654649381	0.847	0.326	0
Cer-InN-1	DOCK9	0	0.930554736447418	0.873	0.313	0
Cer-InN-1	TANC2	0	0.929804544706629	0.986	0.606	0
Cer-InN-1	KCNN2	0	0.929384823382858	0.782	0.299	0
Cer-InN-1	AC068587.4	0	0.928440796673565	0.945	0.525	0
Cer-InN-1	FAR2	0	0.922337650403409	0.739	0.189	0
Cer-InN-1	CCDC85A	0	0.922254535066564	0.757	0.221	0
Cer-InN-1	NETO2	0	0.921481628317001	0.906	0.483	0
Cer-InN-1	NPTN	0	0.917794019645867	0.885	0.417	0
Cer-InN-1	TAF4B	0	0.914378497879613	0.584	0.11	0
Cer-InN-1	SLIT2	0	0.91153497188317	0.869	0.393	0
Cer-InN-1	SIAH3	0	0.904206189965476	0.596	0.116	0
Cer-InN-1	GFRA1	0	0.900194126636585	0.653	0.145	0
Cer-InN-1	ATP8A2	0	0.897869476845328	0.936	0.414	0
Cer-InN-1	MICAL3	0	0.891672784495384	0.938	0.528	0
Cer-InN-1	ATP2B2	0	0.883335894555394	0.887	0.398	0
Cer-InN-1	CUX2	0	0.881001179308401	0.866	0.403	0
Cer-InN-1	EML6	0	0.880787172677881	0.791	0.255	0
Cer-InN-1	MEF2C-AS1	0	0.879883012164299	0.604	0.152	0
Cer-InN-1	MEG3	0	0.879257045572897	0.999	0.774	0
Cer-InN-1	CALN1	0	0.876430747541908	0.84	0.304	0
Cer-InN-1	AC106795.3	0	0.875473755685564	0.786	0.269	0
Cer-InN-1	LINC01414	0	0.874032381547693	0.6	0.153	0
Cer-InN-1	KCNIP1	0	0.872439928296218	0.897	0.367	0
Cer-InN-1	RALGPS2	0	0.870589814799561	0.917	0.454	0
Cer-InN-1	STAC	0	0.86329533508502	0.631	0.146	0
Cer-InN-1	NR2F1-AS1	0	0.861502085992417	0.94	0.577	0
Cer-InN-1	FIGN	0	0.859181317170097	0.888	0.436	0
Cer-InN-1	ASTN1	0	0.858680222782801	0.941	0.484	0
Cer-InN-1	LHX1	0	0.855696807457834	0.806	0.312	0
Cer-InN-1	TMEFF2	0	0.851377323912401	0.948	0.464	0
Cer-InN-1	MACROD2	0	0.849330078235322	0.996	0.767	0
Cer-InN-1	DNER	0	0.849205162386931	0.977	0.675	0
Cer-InN-1	BACH1	0	0.844528456058229	0.901	0.488	0
Cer-InN-1	DTNB	0	0.842316052901613	0.924	0.49	0
Cer-InN-1	SYT14	0	0.839803288945312	0.941	0.494	0
Cer-InN-1	VLDLR-AS1	0	0.835242276265686	0.858	0.344	0
Cer-InN-1	FRMD5	0	0.83453638360858	0.983	0.646	0
Cer-InN-1	TRPM3	0	0.833749860114146	0.983	0.499	0
Cer-InN-1	HECW1	0	0.833158309510773	0.968	0.507	0
Cer-InN-1	NTRK3	0	0.831055405950148	0.982	0.654	0
Cer-InN-1	AP000462.1	0	0.829418996917157	0.675	0.211	0
Cer-InN-1	AC006148.1	0	0.828633230272836	0.524	0.136	0
Cer-InN-1	AC060765.2	0	0.827902775330843	0.391	0.084	0
Cer-InN-1	DCC	0	0.819644888886309	0.999	0.77	0
Cer-InN-1	RAPGEF5	0	0.818057142755215	0.669	0.153	0
Cer-InN-1	AP002762.2	0	0.817712643006818	0.61	0.147	0
Cer-InN-1	SCMH1	0	0.816279712201667	0.964	0.622	0
Cer-InN-1	DGKI	0	0.810351667866479	0.975	0.617	0
Cer-InN-1	AC018816.1	0	0.807747643000504	0.508	0.103	0
Cer-InN-1	UNC79	0	0.804022700481735	0.956	0.529	0
Cer-InN-1	CNTNAP2	0	0.803846528424619	0.999	0.759	0
Cer-InN-1	BASP1-AS1	0	0.800446058276638	0.798	0.311	0
Cer-InN-1	LINC01630	0	0.794218205701242	0.425	0.057	0
Cer-InN-1	MDGA1	0	0.793218718416752	0.766	0.227	0
Cer-InN-1	AC004917.1	0	0.787194504635903	0.438	0.085	0
Cer-InN-1	HS3ST2	0	0.786101061968767	0.542	0.104	0
Cer-InN-1	SCN9A	0	0.783711951749045	0.807	0.291	0
Cer-InN-1	GRID2	0	0.781755759631417	1	0.965	0
Cer-InN-1	CDS1	0	0.78024971511437	0.681	0.173	0
Cer-InN-1	ATRNL1	0	0.776140915791343	0.964	0.627	0
Cer-InN-1	TAFA2	0	0.77039797594571	0.751	0.33	0
Cer-InN-1	PCLO	0	0.769886218334595	0.969	0.559	0
Cer-InN-1	MAN1A1	0	0.768119627200318	0.731	0.252	0
Cer-InN-1	CTNNA2	0	0.766846279984798	1	0.785	0
Cer-InN-1	SPTBN4	0	0.761652632462655	0.787	0.284	0
Cer-InN-1	SLC1A6	0	0.756345549398111	0.784	0.33	0
Cer-InN-1	GNAL	0	0.756237530596473	0.779	0.309	0
Cer-InN-1	ATP8A1	0	0.746305136584509	0.949	0.558	0
Cer-InN-1	KCNQ5	0	0.744045215441768	0.503	0.164	0
Cer-InN-1	SPTAN1	0	0.742431775063058	0.95	0.595	0
Cer-InN-1	APBA1	0	0.741226842853199	0.95	0.571	0
Cer-InN-1	GRIK4	0	0.741023071119201	0.749	0.256	0
Cer-InN-1	SLC23A2	0	0.73869474681944	0.821	0.371	0
Cer-InN-1	CLMP	0	0.738014803265616	0.61	0.182	0
Cer-InN-1	ZNF618	0	0.736612166375308	0.873	0.452	0
Cer-InN-1	MAPK4	0	0.733943553667571	0.604	0.167	0
Cer-InN-1	GABBR2	0	0.733939725069054	0.886	0.386	0
Cer-InN-1	SRRM4	0	0.727602451147163	0.939	0.502	0
Cer-InN-1	PDE11A	0	0.725627506359279	0.619	0.145	0
Cer-InN-1	ST6GALNAC5	0	0.721789554389729	0.649	0.276	0
Cer-InN-1	SVIL	0	0.721230080159506	0.818	0.363	0
Cer-InN-1	SLC41A2	0	0.720023138113899	0.754	0.282	0
Cer-InN-1	AC011369.1	0	0.717063455160927	0.514	0.116	0
Cer-InN-1	FBXL2	0	0.716432393992114	0.907	0.498	0
Cer-InN-1	SHTN1	0	0.710035552282054	0.797	0.326	0
Cer-InN-1	RORB	0	0.709571614059875	0.641	0.266	0
Cer-InN-1	LINC02336	0	0.707445532339057	0.443	0.138	0
Cer-InN-1	MCF2L2	0	0.705254764499697	0.711	0.232	0
Cer-InN-1	TRPC4	0	0.704304829121472	0.523	0.15	0
Cer-InN-1	ANO4	0	0.703925424478734	0.859	0.388	0
Cer-InN-1	TMEM132C	0	0.69598110806974	0.76	0.278	0
Cer-InN-1	FGD6	0	0.69381719756799	0.637	0.211	0
Cer-InN-1	DAPK1	0	0.692998186065301	0.845	0.404	0
Cer-InN-1	LHX1-DT	0	0.692169927188083	0.735	0.258	0
Cer-InN-1	AC005040.2	0	0.690901391775704	0.425	0.06	0
Cer-InN-1	ELMOD1	0	0.690331452451151	0.679	0.228	0
Cer-InN-1	CSAD	0	0.69015513019012	0.763	0.295	0
Cer-InN-1	STK32A	0	0.683202923200193	0.563	0.137	0
Cer-InN-1	MIAT	0	0.68204704235803	0.894	0.469	0
Cer-InN-1	DGCR9	0	0.682017616447149	0.863	0.45	0
Cer-InN-1	PDE10A	0	0.680562941601101	0.828	0.374	0
Cer-InN-1	VWA8	0	0.678182113264813	0.815	0.414	0
Cer-InN-1	HUNK	0	0.676458159633716	0.789	0.343	0
Cer-InN-1	UBE2E2	0	0.675624589438625	0.977	0.719	0
Cer-InN-1	KALRN	0	0.673247431936575	0.992	0.784	0
Cer-InN-1	ABCA5	0	0.66600947251406	0.757	0.292	0
Cer-InN-1	LINC01440	0	0.66544899966216	0.27	0.026	0
Cer-InN-1	GABRA1	0	0.661249257901872	0.529	0.113	0
Cer-InN-1	MYO5B	0	0.654641574014628	0.477	0.097	0
Cer-InN-1	FUT8	0	0.649336111637647	0.939	0.607	0
Cer-InN-1	CDK14	0	0.645663467258793	0.982	0.749	0
Cer-InN-1	ERC2	0	0.642272778479799	0.989	0.689	0
Cer-InN-1	AC005400.1	0	0.637328742151469	0.487	0.093	0
Cer-InN-1	MIR124-2HG	0	0.637306432258415	0.707	0.248	0
Cer-InN-1	SLC24A3	0	0.637100159638655	0.827	0.352	0
Cer-InN-1	CHD5	0	0.635969892036677	0.728	0.253	0
Cer-InN-1	RCAN2	0	0.635754639822191	0.652	0.225	0
Cer-InN-1	PCSK2	0	0.634883446207382	0.796	0.39	0
Cer-InN-1	NEK10	0	0.634721114756348	0.587	0.2	0
Cer-InN-1	AC019211.1	0	0.633571184861857	0.276	0.039	0
Cer-InN-1	FGF14	0	0.632716275252638	0.985	0.717	0
Cer-InN-1	PARD3B	0	0.632264980042367	0.986	0.604	0
Cer-InN-1	ME3	0	0.632223351360166	0.738	0.291	0
Cer-InN-1	AC079226.2	0	0.629930488613709	0.438	0.096	0
Cer-InN-1	PPFIA2	0	0.629181852181778	0.996	0.76	0
Cer-InN-1	PTPRN2	0	0.629042699158838	0.966	0.629	0
Cer-InN-1	RGMB	0	0.628372575670468	0.72	0.316	0
Cer-InN-1	AC004540.1	0	0.627764393421391	0.503	0.134	0
Cer-InN-1	ASXL3	0	0.626041074257814	0.956	0.675	0
Cer-InN-1	AC097376.3	0	0.624935205672066	0.715	0.297	0
Cer-InN-1	AC015923.1	0	0.6248360101115	0.663	0.23	0
Cer-InN-1	ATP2C1	0	0.620710682936484	0.901	0.55	0
Cer-InN-1	AC104574.2	0	0.61753311287121	0.274	0.045	0
Cer-InN-1	LRRN3	0	0.614522480362142	0.758	0.394	0
Cer-InN-1	CELF2-AS2	0	0.613348695163726	0.657	0.245	0
Cer-InN-1	CACNG2	0	0.61275441018921	0.663	0.236	0
Cer-InN-1	NIPAL2	0	0.606572158946929	0.459	0.112	0
Cer-InN-1	FEZ2	0	0.606312919614523	0.727	0.316	0
Cer-InN-1	FAM153CP	0	0.604840110439165	0.474	0.111	0
Cer-InN-1	SLIT1	0	0.60478932828085	0.701	0.233	0
Cer-InN-1	AL589740.1	0	0.604069551939902	0.543	0.164	0
Cer-InN-1	CACNA1G	0	0.602169132151581	0.538	0.124	0
Cer-InN-1	ANKRD33B	0	0.600960807130215	0.39	0.067	0
Cer-InN-1	SCN1A-AS1	0	0.598832173673408	0.681	0.256	0
Cer-InN-1	KIAA0319	0	0.595548324260288	0.625	0.204	0
Cer-InN-1	AC064875.1	0	0.594429146420517	0.401	0.071	0
Cer-InN-1	TBC1D1	0	0.594400286636033	0.734	0.342	0
Cer-InN-1	JPH4	0	0.592556327020373	0.726	0.295	0
Cer-InN-1	WNT7B	0	0.592355990843789	0.627	0.226	0
Cer-InN-1	B3GLCT	0	0.591702681874394	0.588	0.234	0
Cer-InN-1	CACNA1B	0	0.589839603147642	0.917	0.463	0
Cer-InN-1	SCN3A	0	0.588257491078474	0.938	0.618	0
Cer-InN-1	LDB2	0	0.586946335710933	0.558	0.213	0
Cer-InN-1	PCP4	0	0.585577491859393	0.889	0.575	0
Cer-InN-1	HMGCLL1	0	0.582635531832199	0.539	0.175	0
Cer-InN-1	AC098617.1	0	0.581351614499472	0.527	0.154	0
Cer-InN-1	ATP8B4	0	0.580718555645213	0.335	0.064	0
Cer-InN-1	NUP93	0	0.579850305136732	0.815	0.395	0
Cer-InN-1	AC069228.1	0	0.579653749054301	0.839	0.421	0
Cer-InN-1	ID2	0	0.579208216327702	0.743	0.346	0
Cer-InN-1	SYBU	0	0.578043617281678	0.609	0.226	0
Cer-InN-1	DANT2	0	0.577231942507402	0.899	0.515	0
Cer-InN-1	SYN2	0	0.577139673337854	0.804	0.37	0
Cer-InN-1	AL512380.1	0	0.576929912845705	0.479	0.11	0
Cer-InN-1	LRRC36	0	0.572503843357383	0.404	0.075	0
Cer-InN-1	PLXNA4	0	0.559900425385259	0.716	0.258	0
Cer-InN-1	NCAM1	0	0.559796111340483	0.995	0.904	0
Cer-InN-1	FGF12	0	0.559719892624464	0.893	0.468	0
Cer-InN-1	TIMP3	0	0.556712927957669	0.717	0.309	0
Cer-InN-1	KCNH7	0	0.554610217500453	0.983	0.639	0
Cer-InN-1	PLCXD3	0	0.553995897326091	0.566	0.188	0
Cer-InN-1	PCNX2	0	0.553334313116947	0.865	0.502	0
Cer-InN-1	ZBTB38	0	0.551713116630388	0.646	0.243	0
Cer-InN-1	ARNTL	0	0.550865625110803	0.551	0.166	0
Cer-InN-1	PDZD2	0	0.549945483740182	0.9	0.498	0
Cer-InN-1	RUNDC3B	0	0.549864992837013	0.791	0.365	0
Cer-InN-1	PPP1R16B	0	0.549538763995625	0.464	0.095	0
Cer-InN-1	CDH13	0	0.549066694378012	0.717	0.314	0
Cer-InN-1	ADARB1	0	0.548857821648978	0.77	0.339	0
Cer-InN-1	PLXDC2	0	0.547858929416057	0.992	0.801	0
Cer-InN-1	HERC3	0	0.546351880170009	0.683	0.281	0
Cer-InN-1	SRGAP1	0	0.544879420419278	0.983	0.781	0
Cer-InN-1	SFMBT2	0	0.541929102531406	0.909	0.579	0
Cer-InN-1	SNX10	0	0.541792416068529	0.516	0.161	0
Cer-InN-1	ADAM23	0	0.539125133584903	0.882	0.51	0
Cer-InN-1	SLC1A1	0	0.538248840730049	0.529	0.154	0
Cer-InN-1	AK5	0	0.537081100240064	0.452	0.136	0
Cer-InN-1	ANGPTL1	0	0.536134103527169	0.493	0.141	0
Cer-InN-1	GMDS	0	0.535624901902128	0.79	0.401	0
Cer-InN-1	AC034111.2	0	0.535445769167211	0.337	0.052	0
Cer-InN-1	AC020611.2	0	0.533137191516069	0.693	0.326	0
Cer-InN-1	AP001831.1	0	0.53286366322388	0.602	0.217	0
Cer-InN-1	FLRT2	0	0.530584510006288	0.671	0.247	0
Cer-InN-1	AC011287.1	0	0.530473867507088	0.525	0.151	0
Cer-InN-1	CDC42BPA	0	0.527477928300253	0.983	0.83	0
Cer-InN-1	ACER3	0	0.527461887543126	0.647	0.251	0
Cer-InN-1	AC040168.1	0	0.527084748054509	0.492	0.176	0
Cer-InN-1	NRSN1	0	0.525106444857389	0.538	0.168	0
Cer-InN-1	SRRM3	0	0.523135855481227	0.73	0.319	0
Cer-InN-1	AC087280.2	0	0.516154646451967	0.399	0.119	0
Cer-InN-1	DLGAP1	0	0.515546344102953	0.998	0.769	0
Cer-InN-1	SYT1	0	0.509677120431874	0.999	0.915	0
Cer-InN-1	AC009560.4	0	0.508697924319935	0.364	0.057	0
Cer-InN-1	CNTNAP3B	0	0.507724807851217	0.497	0.175	0
Cer-InN-1	GRB14	0	0.507578701841703	0.403	0.084	0
Cer-InN-1	EDIL3	0	0.507056600523757	0.857	0.444	0
Cer-InN-1	TTLL7	0	0.506068283127856	0.898	0.55	0
Cer-InN-1	DIRAS2	0	0.5059185860232	0.459	0.117	0
Cer-InN-1	AL445193.2	0	0.504518564990921	0.361	0.049	0
Cer-InN-1	BZW2	0	0.503651720243016	0.653	0.284	0
Cer-InN-1	PDE8B	0	0.502999518270428	0.509	0.173	0
Cer-InN-1	ARHGEF33	0	0.502650502679548	0.419	0.102	0
Cer-InN-1	AL445526.1	0	0.502002075546745	0.406	0.089	0
Cer-InN-1	FGF3	0	0.50099705928415	0.377	0.062	0
Cer-InN-1	PWRN4	0	0.500981891126559	0.556	0.219	0
Cer-InN-1	LINC01277	0	0.498911918601767	0.36	0.076	0
Cer-InN-1	CACNA1A	0	0.492569951336244	0.955	0.536	0
Cer-InN-1	SLIT3	0	0.490919685464036	0.457	0.134	0
Cer-InN-1	LINC02133	0	0.490781642167015	0.363	0.085	0
Cer-InN-1	B3GAT2	0	0.489675332833643	0.503	0.183	0
Cer-InN-1	CNKSR2	0	0.489351322438905	0.911	0.538	0
Cer-InN-1	AC005162.3	0	0.48898833526649	0.377	0.077	0
Cer-InN-1	L2HGDH	0	0.48884357859825	0.554	0.209	0
Cer-InN-1	EGLN3	0	0.486296375018274	0.354	0.086	0
Cer-InN-1	AC087490.1	0	0.482963889279152	0.358	0.083	0
Cer-InN-1	LMO7	0	0.482700785932369	0.585	0.229	0
Cer-InN-1	MEF2C-AS2	0	0.482211517201175	0.549	0.219	0
Cer-InN-1	CFTR	0	0.481872046701112	0.421	0.105	0
Cer-InN-1	FBN1	0	0.481863716061009	0.456	0.12	0
Cer-InN-1	OSBPL10	0	0.479766297798888	0.435	0.127	0
Cer-InN-1	ANO1	0	0.478416489695911	0.351	0.047	0
Cer-InN-1	PNCK	0	0.477270098769092	0.525	0.165	0
Cer-InN-1	CDON	0	0.477106291238427	0.599	0.224	0
Cer-InN-1	GPR39	0	0.476665993827429	0.317	0.062	0
Cer-InN-1	FBN3	0	0.47441892064761	0.558	0.207	0
Cer-InN-1	SLCO5A1	0	0.471939894119365	0.595	0.235	0
Cer-InN-1	LYPD1	0	0.469869118353804	0.529	0.186	0
Cer-InN-1	ZFHX4	0	0.466249430432448	0.521	0.136	0
Cer-InN-1	ABLIM3	0	0.456922368470651	0.582	0.204	0
Cer-InN-1	BICDL1	0	0.454383915684934	0.534	0.181	0
Cer-InN-1	ELOVL7	0	0.453357529419743	0.337	0.063	0
Cer-InN-1	KCNB1	0	0.452289355037376	0.42	0.119	0
Cer-InN-1	MTMR7	0	0.448662728400135	0.752	0.355	0
Cer-InN-1	ASIC2	0	0.44784561859803	0.702	0.3	0
Cer-InN-1	AC010198.2	0	0.446365581555377	0.32	0.045	0
Cer-InN-1	STEAP2	0	0.445175741035838	0.332	0.053	0
Cer-InN-1	PDE1B	0	0.44335118278243	0.388	0.077	0
Cer-InN-1	PALM2-AKAP2	0	0.441618408917505	0.717	0.324	0
Cer-InN-1	INTS7	0	0.440491815053694	0.564	0.217	0
Cer-InN-1	AC136424.2	0	0.437092896775345	0.345	0.061	0
Cer-InN-1	LINC02197	0	0.434823607710005	0.294	0.046	0
Cer-InN-1	FOXP4	0	0.433384607115153	0.4	0.098	0
Cer-InN-1	FADS3	0	0.432958647841575	0.437	0.124	0
Cer-InN-1	SGCD	0	0.432105959870415	0.826	0.393	0
Cer-InN-1	PTPRR	0	0.431822970220144	0.39	0.113	0
Cer-InN-1	PCOLCE2	0	0.428693011173726	0.346	0.069	0
Cer-InN-1	SLC4A10	0	0.42680678119969	0.742	0.33	0
Cer-InN-1	PLEKHG4B	0	0.420881331055565	0.63	0.275	0
Cer-InN-1	Z94721.1	0	0.418236257190379	0.409	0.12	0
