cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Thal-RG-6	LINC00989	0	0.802928534567038	0.25	0.027	0
Thal-RG-6	ROR2	4.76363511225911e-308	0.797175835370824	0.254	0.037	1.50407015034469e-303
Thal-RG-6	MLLT3	9.1999282223136e-306	1.16382763407181	0.906	0.706	2.9047853369133e-301
Thal-RG-6	ESRRG	5.07952259192554e-300	1.14270053194115	0.852	0.585	1.60380846317457e-295
Thal-RG-6	NFIA-AS2	1.09216952785305e-298	1.39616762619215	0.501	0.167	3.44841606724322e-294
Thal-RG-6	CHRM3	5.75474604467512e-293	0.998362123904561	0.508	0.16	1.81700351614572e-288
Thal-RG-6	RUNX1T1	3.11929467149722e-290	1.17093836256355	0.854	0.661	9.84886099578532e-286
Thal-RG-6	DOK6	1.78517155928325e-283	1.36005733281036	0.734	0.437	5.63650068128094e-279
Thal-RG-6	HS3ST5	4.86765931421343e-276	1.32206744308156	0.623	0.285	1.53691475186975e-271
Thal-RG-6	AC004594.1	1.67972035295373e-275	1.05270937942441	0.407	0.114	5.3035490424161e-271
Thal-RG-6	PRKCA	7.71513455620056e-275	1.25494168833492	0.774	0.491	2.43597658477477e-270
Thal-RG-6	AC092957.1	2.29231900756316e-273	0.970460416399314	0.867	0.415	7.23776803447991e-269
Thal-RG-6	PPP2R2C	5.01563202562047e-270	1.13377735521159	0.569	0.242	1.58363565576941e-265
Thal-RG-6	FRMPD4	1.90891539824619e-269	1.47630898529706	0.517	0.202	6.02720947842251e-265
Thal-RG-6	CBLN1	5.73095779872511e-269	0.878672987870355	0.388	0.108	1.80949261536947e-264
Thal-RG-6	PPP3CA	1.81311883127095e-267	0.997439389907288	0.906	0.753	5.72474139785489e-263
Thal-RG-6	KCNC2	3.96158013347403e-267	1.14523347867414	0.392	0.113	1.25082931134309e-262
Thal-RG-6	PDE1A	2.6800657120553e-265	1.07234916576782	0.743	0.371	8.46203947924339e-261
Thal-RG-6	GRIA4	5.7617148395323e-264	1.01136313782194	0.879	0.562	1.81920384343393e-259
Thal-RG-6	KIF5C	9.6825910910233e-258	0.963714382875437	0.845	0.651	3.0571813110797e-253
Thal-RG-6	SH3GL2	5.59569924977182e-255	1.02794904410126	0.762	0.446	1.76678608112295e-250
Thal-RG-6	AC117461.1	2.14595537347879e-248	1.12075488565258	0.287	0.065	6.77563949622194e-244
Thal-RG-6	PCDH7	3.90986553052263e-248	1.02683278269414	0.8	0.476	1.23450094260722e-243
Thal-RG-6	CNTN5	1.51268232916182e-244	1.11714467412506	0.954	0.677	4.77614318609554e-240
Thal-RG-6	KCND3	3.93782305718629e-242	1.06176488547487	0.523	0.212	1.243328252076e-237
Thal-RG-6	HS3ST4	4.40599689888503e-238	1.0082849165311	0.338	0.089	1.39114946085396e-233
Thal-RG-6	GNA14-AS1	2.57049470171349e-235	0.859878140450167	0.28	0.063	8.11607997119017e-231
Thal-RG-6	DPF3	2.45934784642536e-230	0.800964350705409	0.491	0.173	7.76514489030344e-226
Thal-RG-6	IL1RAPL1	3.94235274355525e-230	1.25820052136356	0.804	0.614	1.24475845525013e-225
Thal-RG-6	PCSK5	1.20940901741643e-225	1.03268913815505	0.662	0.33	3.81858803159065e-221
Thal-RG-6	PTPRJ	2.55973599719301e-225	1.16780316957375	0.754	0.538	8.0821104375372e-221
Thal-RG-6	NDST4	1.31355276167887e-223	0.952259209974383	0.326	0.088	4.14741148972488e-219
Thal-RG-6	ABLIM1	2.01518070862261e-219	1.00074384699554	0.702	0.413	6.36273156940502e-215
Thal-RG-6	ERC1	1.58985040058174e-214	0.814496334833483	0.86	0.642	5.01979365479677e-210
Thal-RG-6	CARMIL1	3.76198168881143e-213	0.953291314047385	0.734	0.42	1.18780809842532e-208
Thal-RG-6	RIMS1	1.33622339428214e-211	0.861628710306239	0.877	0.657	4.21899174510642e-207
Thal-RG-6	CELF2	3.0345951559623e-211	0.647183426504121	0.989	0.899	9.58143074543536e-207
Thal-RG-6	PCBP3	2.40379846901796e-209	0.920035818429595	0.567	0.253	7.58975328607732e-205
Thal-RG-6	PLEKHG1	1.9003197329281e-208	0.948370524265204	0.579	0.272	6.0000695247472e-204
Thal-RG-6	AFF3	2.58541644780859e-208	0.627113138240311	0.949	0.8	8.16319389231084e-204
Thal-RG-6	MEIS1	3.70540329654416e-207	0.699670138744047	0.784	0.415	1.16994403685085e-202
Thal-RG-6	MAN1C1	5.82804036238696e-207	0.79193828728751	0.297	0.079	1.84014546402006e-202
Thal-RG-6	ZBTB18	1.04470788110458e-205	0.888174530408693	0.531	0.232	3.29856066379961e-201
Thal-RG-6	PAUPAR	2.42688077690896e-205	0.766279913268347	0.271	0.065	7.66263336501235e-201
Thal-RG-6	LURAP1L	3.61949305131857e-204	0.728254222563199	0.253	0.058	1.14281873602332e-199
Thal-RG-6	TCF4	4.0524797785511e-204	0.694986049091368	0.937	0.621	1.27952996527972e-199
Thal-RG-6	NEUROD1	7.10041626624698e-204	0.846363838661566	0.441	0.164	2.24188543190482e-199
Thal-RG-6	SYT1	9.10052342943076e-203	0.587383012798828	0.987	0.898	2.87339926760847e-198
Thal-RG-6	CNTN4	3.36346802042307e-200	0.777772464357229	0.809	0.551	1.06198139276838e-195
Thal-RG-6	PTK2	1.88509371818095e-199	0.857679777835531	0.878	0.771	5.95199490578455e-195
Thal-RG-6	LRRTM3	4.83073465160113e-195	1.16146646252404	0.531	0.249	1.52525615889654e-190
Thal-RG-6	LINC01798	2.29771182086819e-192	0.607815802743791	0.278	0.07	7.25479530320923e-188
Thal-RG-6	CDHR3	1.13994065711401e-190	0.958771487481056	0.482	0.207	3.59924863077179e-186
Thal-RG-6	MTSS1	8.07270387748924e-190	0.842908618064414	0.8	0.58	2.54887552227845e-185
Thal-RG-6	AFF1	3.93331985365959e-188	0.724184728533976	0.377	0.129	1.24190641059448e-183
Thal-RG-6	AGAP1	1.6074084331206e-187	0.7264613363458	0.906	0.775	5.07523138673497e-183
Thal-RG-6	SGCZ	9.45171945812776e-186	0.650586842648828	0.473	0.189	2.98428590170926e-181
Thal-RG-6	NKAIN3	1.32133125228082e-180	0.7772644552524	0.867	0.657	4.17197129595146e-176
Thal-RG-6	APBA2	6.72456834849696e-179	0.834975668226363	0.704	0.438	2.12321521035443e-174
Thal-RG-6	TMEM132B	8.20099183117833e-177	1.2041645777267	0.425	0.179	2.58938116077625e-172
Thal-RG-6	GFPT2	9.9008161790786e-175	0.658203379461382	0.278	0.08	3.12608370038228e-170
Thal-RG-6	DLGAP1	1.91840126724548e-174	0.699622869317959	0.963	0.802	6.05716016120086e-170
Thal-RG-6	DOCK10	3.86222350506657e-174	0.746135418502319	0.497	0.209	1.21945844948972e-169
Thal-RG-6	LCORL	1.3481599283805e-173	0.879314966575326	0.739	0.515	4.25668015786858e-169
Thal-RG-6	PPFIA2	4.16354043384683e-173	0.680542412341955	0.932	0.748	1.3145962565828e-168
Thal-RG-6	SLC35F3	7.48889837636766e-173	0.87678980357476	0.697	0.394	2.36454477335432e-168
Thal-RG-6	SRCIN1	2.10779157433309e-172	0.875335720525329	0.567	0.308	6.65514111679928e-168
Thal-RG-6	ZNF804A	1.2447889739928e-171	1.02463788588292	0.744	0.505	3.93029670648487e-167
Thal-RG-6	PCCA	1.28866196833084e-171	0.801845517091765	0.748	0.48	4.06882129880779e-167
Thal-RG-6	NYAP2	5.56135027865907e-170	0.967465398280916	0.609	0.348	1.75594073698382e-165
Thal-RG-6	UNC5C	6.1920105738639e-170	0.710354139580694	0.85	0.697	1.95506541859179e-165
Thal-RG-6	SYNJ2	4.09569718969192e-169	0.854228025296329	0.322	0.105	1.29317543067333e-164
Thal-RG-6	EIF1B-AS1	4.29997742333773e-168	0.728986194527997	0.346	0.121	1.35767487164465e-163
Thal-RG-6	ADCY8	6.12264185898964e-168	0.909337268652165	0.339	0.119	1.93316294055739e-163
Thal-RG-6	MYT1L	3.81882957803028e-167	0.717464667483355	0.886	0.606	1.20575725096728e-162
Thal-RG-6	HDAC2-AS2	4.12869528789009e-166	1.00374712428449	0.551	0.295	1.30359425019842e-161
Thal-RG-6	NRG3	1.08537237368053e-165	0.625892926365969	0.974	0.902	3.4269547326589e-161
Thal-RG-6	PTCHD1-AS	2.12627029697964e-163	0.935693168468173	0.34	0.117	6.7134858356835e-159
Thal-RG-6	ZIC4	4.0982812656351e-162	0.675836659059325	0.365	0.134	1.29399132681163e-157
Thal-RG-6	AC107223.1	1.11621928545364e-160	0.942829244691437	0.481	0.23	3.52435077189132e-156
Thal-RG-6	SLC8A1	2.03348185905917e-160	0.814543387839126	0.796	0.573	6.42051562179342e-156
Thal-RG-6	EPHA6	3.80635007368351e-160	1.36317734951896	0.616	0.405	1.20181697226483e-155
Thal-RG-6	ZIC2	3.07648597634822e-158	0.803682403083124	0.568	0.301	9.71369682172188e-154
Thal-RG-6	KCNJ3	8.66040872008951e-158	0.868383434428907	0.414	0.173	2.73443744928106e-153
Thal-RG-6	CCSER1	9.81812044000772e-157	0.500056239795031	0.962	0.727	3.09997334772804e-152
Thal-RG-6	SIPA1L2	6.68232839952801e-155	0.834078704765191	0.583	0.326	2.10987836886698e-150
Thal-RG-6	GABRA2	3.64319965100427e-154	0.881900069437851	0.476	0.223	1.15030385780809e-149
Thal-RG-6	PAK1	5.7171879682005e-154	1.01481495328184	0.6	0.37	1.80514492907962e-149
Thal-RG-6	DIP2B	3.5117659964846e-153	0.867754537673578	0.704	0.503	1.10880499573005e-148
Thal-RG-6	TMEFF2	3.01906595557863e-152	0.906964064716459	0.757	0.495	9.53239884814397e-148
Thal-RG-6	CORO2B	3.15434300853653e-150	0.855747588368947	0.511	0.257	9.95952261515324e-146
Thal-RG-6	NOL4L	8.4264381133308e-150	0.739579819937314	0.464	0.221	2.66056356990307e-145
Thal-RG-6	LHFPL3	3.41370581826016e-149	0.757121980466311	0.631	0.37	1.07784347505746e-144
Thal-RG-6	UFL1-AS1	1.11692545379891e-148	1.04569305387472	0.262	0.083	3.52658042782469e-144
Thal-RG-6	HIVEP3	1.88755696776427e-148	0.868634939504742	0.681	0.445	5.95977237001889e-144
Thal-RG-6	SEMA6A	2.77454359689412e-148	0.834028815256195	0.764	0.525	8.7603439528335e-144
Thal-RG-6	USP24	1.41270371654935e-146	0.929430199717474	0.683	0.487	4.46047071463292e-142
Thal-RG-6	CLVS2	3.74347063543982e-144	0.79517824138678	0.453	0.217	1.18196341843377e-139
Thal-RG-6	ZNF536	1.18172892441506e-143	0.64984590156755	0.761	0.491	3.73119090594811e-139
Thal-RG-6	RNF130	5.15584959291355e-143	0.644768487231366	0.857	0.724	1.62790795046652e-138
Thal-RG-6	CPLX2	6.26971745973683e-142	0.777398852009302	0.516	0.276	1.97960059073731e-137
Thal-RG-6	SYT9	2.71220122686289e-141	0.725181747755148	0.292	0.101	8.5635041536969e-137
Thal-RG-6	NBEA	3.02326369996004e-141	0.558213563202808	0.932	0.825	9.54565280625382e-137
Thal-RG-6	MB21D2	1.05293469895708e-138	0.800139431727407	0.45	0.217	3.32453601848709e-134
Thal-RG-6	NKAIN2	2.51686671143638e-138	0.672319413063681	0.718	0.475	7.94675495468923e-134
Thal-RG-6	KIRREL3	5.26027726861189e-138	0.927727996664751	0.684	0.44	1.66087994479152e-133
Thal-RG-6	DPP6	6.52452432558348e-136	0.57473931779254	0.928	0.804	2.06005331055973e-131
Thal-RG-6	GRIP1	1.04627370177532e-135	0.772939523806731	0.89	0.794	3.3035045859854e-131
Thal-RG-6	FGF13	3.37658229941836e-130	0.673285191644577	0.81	0.576	1.06612209521835e-125
Thal-RG-6	CD47	5.59059336467725e-130	0.801049772049681	0.506	0.283	1.76517394896319e-125
Thal-RG-6	GOLGA8A	3.95052486913424e-129	0.75700200772023	0.651	0.439	1.24733872218045e-124
Thal-RG-6	EPB41L3	4.80592334411914e-125	0.903958056725645	0.471	0.257	1.51742223667218e-120
Thal-RG-6	GALNT14	1.56570908817325e-122	0.752309421881235	0.343	0.144	4.94356987499823e-118
Thal-RG-6	PGBD5	3.72765608915856e-122	0.660649876672124	0.362	0.158	1.17697013359092e-117
Thal-RG-6	GAP43	6.82676339643425e-122	0.643903765646231	0.749	0.568	2.15548227479015e-117
Thal-RG-6	BMERB1	7.56430353424001e-121	0.733237343126578	0.7	0.517	2.38835319790094e-116
Thal-RG-6	AC119868.2	1.08433271618748e-120	0.656375346276628	0.268	0.097	3.42367211809036e-116
Thal-RG-6	PLEKHA6	2.30903300532967e-120	0.688110157215902	0.446	0.225	7.29054081102789e-116
Thal-RG-6	PRICKLE1	6.18505488750987e-120	0.843880387661858	0.372	0.169	1.95286923018237e-115
Thal-RG-6	PTPRO	8.64520500204586e-120	0.705722884849408	0.795	0.617	2.72963702734596e-115
Thal-RG-6	ZFPM2-AS1	9.43090529894899e-117	0.70900691902919	0.533	0.295	2.97771403909016e-112
Thal-RG-6	CADM2	4.83478833059014e-115	0.517531106859098	0.947	0.826	1.52653606750053e-110
Thal-RG-6	NECTIN3	1.10939816598089e-114	0.889943319553285	0.516	0.308	3.50281376926806e-110
Thal-RG-6	TUBA1C	2.31322258754196e-113	0.618873331251526	0.305	0.124	7.30376899790498e-109
Thal-RG-6	PHIP	1.31185744653803e-111	0.629992122163732	0.783	0.621	4.14205870169917e-107
Thal-RG-6	ZIC1	3.97911718004052e-111	0.564436901718978	0.698	0.447	1.256366458426e-106
Thal-RG-6	CDH20	8.99596346025357e-111	0.684363470495356	0.587	0.323	2.84038550294046e-106
Thal-RG-6	TLL1	1.56578982288234e-110	1.3012410402016	0.35	0.159	4.94382478676871e-106
Thal-RG-6	CEP112	2.51492977702787e-109	0.496911844811433	0.897	0.779	7.94063927798779e-105
Thal-RG-6	SEMA6A-AS1	3.88401949358097e-109	0.859133845548793	0.497	0.285	1.22634031490326e-104
Thal-RG-6	ELP4	3.8958892640607e-109	0.761262434512633	0.617	0.399	1.23008807623453e-104
Thal-RG-6	OXR1	7.67271348686777e-109	0.836606590888759	0.417	0.216	2.42258255634363e-104
Thal-RG-6	ANTXR2	1.21845377829781e-108	0.619408433796106	0.305	0.124	3.8471459595975e-104
Thal-RG-6	SNAP91	6.7958214277362e-108	0.63798275574796	0.783	0.622	2.14571265759343e-103
Thal-RG-6	NRXN1	2.34362146032705e-107	0.295027791061317	1	0.986	7.39975039883662e-103
Thal-RG-6	CDH18	4.37254764659088e-105	1.05534983795305	0.665	0.479	1.3805881939346e-100
Thal-RG-6	CLVS1	1.17423158997321e-103	0.675706465606301	0.52	0.307	3.70751882218142e-99
Thal-RG-6	NFIA	1.34807993577111e-102	0.474283286833032	0.881	0.567	4.25642758920372e-98
Thal-RG-6	PAK5	1.37059592620975e-101	0.603343788794939	0.672	0.449	4.32751957741468e-97
Thal-RG-6	TSPAN7	2.82061119637944e-101	0.685624268759942	0.558	0.356	8.90579779144843e-97
Thal-RG-6	ATP2B1	1.5653208898562e-100	0.70567938841254	0.573	0.37	4.94234417763198e-96
Thal-RG-6	RIMS2	2.53136085223214e-99	0.507098799540648	0.856	0.64	7.99251875483776e-95
Thal-RG-6	SYNDIG1	6.83951936109851e-98	0.6441981435746	0.336	0.153	2.15950984307324e-93
Thal-RG-6	ELAVL2	5.04738234974368e-96	0.780939342955406	0.615	0.434	1.59366050310807e-91
Thal-RG-6	XKR4	5.39509343836169e-96	0.281506387413549	0.885	0.657	1.70344680222832e-91
Thal-RG-6	PRKD1	1.10036654930398e-95	0.565358047230854	0.556	0.319	3.47429734277238e-91
Thal-RG-6	DNAJC6	1.54826692616424e-95	0.697423906291029	0.46	0.263	4.88849799267099e-91
Thal-RG-6	FAM189A1	4.61874348988942e-93	0.805347627831628	0.341	0.166	1.45832206949769e-88
Thal-RG-6	RNF220	3.55530282205311e-91	0.33600082720561	0.336	0.153	1.12255131303505e-86
Thal-RG-6	SSTR2	1.17359844507799e-89	0.506897251402322	0.252	0.101	3.70551973048923e-85
Thal-RG-6	POLB	1.96426920102369e-89	0.570041921196319	0.327	0.158	6.20198357531219e-85
Thal-RG-6	CACNA1B	3.58930370607798e-88	0.514558131290195	0.709	0.481	1.13328675215706e-83
Thal-RG-6	DISP2	1.28640048566e-86	0.593010135005646	0.34	0.17	4.0616808934229e-82
Thal-RG-6	CALM1	1.59378988574065e-86	0.501971653468586	0.834	0.739	5.03223218523754e-82
Thal-RG-6	PPM1E	2.7360895622733e-86	0.593730047319311	0.675	0.47	8.63892918392173e-82
Thal-RG-6	USP3	3.2975859484587e-86	0.681765372633545	0.588	0.416	1.04117978736635e-81
Thal-RG-6	SNCA	9.51947110374414e-86	0.691937701160642	0.399	0.219	3.00567780629618e-81
Thal-RG-6	NRCAM	6.76363603270412e-85	0.590794733977728	0.782	0.691	2.135550440966e-80
Thal-RG-6	SCARB2	1.03687759506167e-84	0.66258096856418	0.502	0.324	3.27383731864773e-80
Thal-RG-6	SNAP25	2.37688901114705e-84	0.629845827133523	0.488	0.305	7.50478936379568e-80
Thal-RG-6	GPRIN3	1.25717646341543e-82	0.534753589668862	0.306	0.144	3.96940896558788e-78
Thal-RG-6	NREP	4.06759485452739e-82	0.640973663343481	0.69	0.559	1.28430239936848e-77
Thal-RG-6	TSHZ2	9.46322671517381e-82	0.505300367282018	0.321	0.15	2.98791920304898e-77
Thal-RG-6	KCNH7	1.12338448111354e-81	0.539046643030281	0.83	0.655	3.54697416066789e-77
Thal-RG-6	NOVA1	5.4434724471539e-81	0.456367728759826	0.798	0.641	1.71872199046437e-76
Thal-RG-6	AC068931.1	2.3635086559414e-79	0.538246186263597	0.476	0.277	7.46254223026936e-75
Thal-RG-6	BICD1	2.73533868779902e-79	0.616114345815057	0.786	0.69	8.63655837285664e-75
Thal-RG-6	PRICKLE2	2.89924818117468e-79	0.512119478498515	0.609	0.396	9.15408620724093e-75
Thal-RG-6	NAV3	5.9436112156381e-79	0.485289216360928	0.898	0.775	1.87663580522557e-74
Thal-RG-6	PLCB4	3.72712269731235e-78	0.52766953377081	0.696	0.516	1.1768017204494e-73
Thal-RG-6	CUX1	2.68208911369369e-77	0.531997376130552	0.756	0.63	8.46842816757645e-73
Thal-RG-6	GRIA2	8.52008198478244e-77	0.487554067235509	0.839	0.695	2.69013068587521e-72
Thal-RG-6	CECR2	3.48065040704037e-76	0.472013729696446	0.641	0.413	1.09898055951893e-71
Thal-RG-6	COL6A1	1.94174198151577e-75	0.469109262514923	0.284	0.133	6.13085613243788e-71
Thal-RG-6	KAZN	2.75180626280929e-75	0.824748003242719	0.731	0.68	8.68855309419406e-71
Thal-RG-6	PHF20L1	5.74599906367371e-75	0.699789233689245	0.474	0.313	1.81424174436434e-70
Thal-RG-6	HECW2	4.63950539574925e-74	0.488664658602891	0.758	0.59	1.46487743365387e-69
Thal-RG-6	HECW1	8.47253330255697e-74	0.461353311729478	0.741	0.524	2.67511766494934e-69
Thal-RG-6	AC090578.1	6.14316400750763e-73	0.864784208879749	0.404	0.244	1.93964260373046e-68
Thal-RG-6	AIG1	2.54201328045485e-72	0.592227749431332	0.568	0.399	8.02615273170814e-68
Thal-RG-6	HIVEP2	2.54565663885498e-72	0.643768690425055	0.514	0.35	8.0376562715207e-68
Thal-RG-6	MAB21L1	2.4373216830062e-71	0.45169477614517	0.257	0.116	7.69559948192376e-67
Thal-RG-6	KCNMB4	5.1396282417227e-71	0.530347387520527	0.321	0.166	1.62278622104153e-66
Thal-RG-6	ZEB1	1.47258720436701e-69	0.275744124688152	0.76	0.564	4.64954683906841e-65
Thal-RG-6	PTPRN2	1.7385734099044e-69	0.417519824283338	0.812	0.636	5.48937168443216e-65
Thal-RG-6	MARCH1	2.0103214345102e-69	0.346591194306199	0.796	0.59	6.34738889732251e-65
Thal-RG-6	GNAI1	2.38374018960801e-69	0.451448059339891	0.493	0.311	7.52642127466833e-65
Thal-RG-6	TIAM1	4.2530596214072e-69	0.629351949766904	0.701	0.574	1.34286104486311e-64
Thal-RG-6	RERE	5.89272319344005e-69	0.324591801136007	0.929	0.884	1.86056842109676e-64
Thal-RG-6	WDFY3	2.0272284758652e-67	0.487470835546273	0.761	0.662	6.40077118969677e-63
Thal-RG-6	PCDH9	2.74945622742018e-67	0.536171785467224	0.922	0.882	8.68113309245649e-63
Thal-RG-6	BRINP1	1.61309724128768e-65	0.576815553007278	0.414	0.245	5.09319322964171e-61
Thal-RG-6	MAP1B	3.878098745618e-65	0.288898721796195	0.926	0.905	1.22447089794143e-60
Thal-RG-6	ELAVL4	7.09722980663158e-65	0.484803667796593	0.417	0.247	2.24087933914586e-60
Thal-RG-6	TENM1	7.27092544518197e-65	0.430555574735277	0.408	0.229	2.29572200006176e-60
Thal-RG-6	GLRA2	2.85246214264953e-64	0.816871248011892	0.372	0.228	9.00636396920161e-60
Thal-RG-6	MAP3K13	4.5967519670315e-64	0.485372270560801	0.658	0.501	1.45137846607053e-59
Thal-RG-6	GAB1	6.8101310228627e-64	0.6003853386459	0.508	0.337	2.15023076915867e-59
Thal-RG-6	PPM1H	7.783336918242e-64	0.539085810167512	0.356	0.203	2.45751079856573e-59
Thal-RG-6	FBXL7	1.00096815603908e-63	0.583661930279116	0.633	0.451	3.16045685587779e-59
Thal-RG-6	ADARB2	1.7592887463471e-63	0.369303353333079	0.419	0.243	5.55477828771633e-59
Thal-RG-6	NLGN1	2.47228301275393e-63	0.462974445230791	0.784	0.606	7.80598638446927e-59
Thal-RG-6	FNBP1L	4.91321086889844e-62	0.382605554393273	0.85	0.756	1.55129719974599e-57
Thal-RG-6	DGKI	8.14664429818192e-62	0.487714283344423	0.782	0.625	2.57222147070796e-57
Thal-RG-6	AC069228.1	1.60393509225559e-61	0.561102247892512	0.558	0.389	5.0642646602878e-57
Thal-RG-6	DOCK11	2.39551349263689e-61	0.511876168258308	0.381	0.225	7.56359430165171e-57
