Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	ZscoreP	ldsr_FDR	ldsr_FDR_log10
GE-InN-7	0.09973446438855264	0.1505627771392495	0.00930502773529698	1.5096363936209285	0.09329801681238088	3.009626879230225e-7	1.6069112105151622e-8	5.198316529037453e-9	3.0912146298499947	9.966974433791432e-4	0.010619236943325847	1.9739066888297774
GE-RG-1	0.10125010924888936	0.11389874257882251	0.00884287188951778	1.1249246388351122	0.0873369120795767	0.15842904765375315	-2.870088189440913e-9	4.862651438358834e-9	-0.5902311168759364	0.7224821433914258	0.9999905266408811	0
GE-RG-2	0.14657351028549984	0.14227064312792176	0.009712137740092	0.9706436234678636	0.06626120723433888	0.6581036551600036	-1.1091093197615802e-8	4.116877097647981e-9	-2.694054968012592	0.9964705738841179	0.9999905266408811	0
GE-RG-3	0.10654958205275182	0.1187322053312308	0.00841665013403178	1.114337597987456	0.07899280289869906	0.1486873098141863	-3.396420794939082e-9	4.4463549635966055e-9	-0.7638663180844555	0.7775265444246836	0.9999905266408811	0
Hipp-CR-1	0.11748319412382728	0.15666950782251546	0.0092061867202796	1.3335482491000867	0.07836173325842917	4.2846661502463696e-5	7.96132800356863e-9	4.498134308957919e-9	1.769917805191777	0.03837041712835579	0.11639026528934589	0.9340833419190829
Hipp-CR-2	0.08170961385193719	0.0887090044852238	0.00848651389817697	1.0856617759321434	0.10386187742307844	0.4105192846358362	-4.399272912187832e-9	5.550565662448436e-9	-0.7925810052028549	0.7859890104395654	0.9999905266408811	0
Hipp-CycPro	0.11315819625009164	0.11177166535551968	0.0092887474025011	0.9877469689291656	0.08208638623022929	0.8811140671823583	-9.215768653620182e-9	4.448185312482106e-9	-2.0718041192572856	0.9808581438064411	0.9999905266408811	0
Hipp-Endo	0.07421123979414071	0.07045484855226328	0.00823580041679959	0.9493824486385416	0.11097780389662548	0.6470859328842682	-1.2532081230449032e-8	5.769167983190034e-9	-2.1722510536986435	0.9850816341368708	0.9999905266408811	0
Hipp-ExN-1	0.11021128609386197	0.149007821741454	0.00918081771470632	1.3520196254179522	0.08330197423599098	3.361637426252362e-5	1.0076930848743973e-8	4.545032571955046e-9	2.217130612203595	0.013307083730967492	0.05504293725082009	1.2592983989406625
Hipp-ExN-2	0.10817745341132488	0.13948710664970995	0.00818103610126576	1.289428640174546	0.07562607404113014	1.5903685486038e-4	7.408607609561347e-9	4.159458960179093e-9	1.781146942544267	0.037444224348202576	0.11639026528934589	0.9340833419190829
Hipp-ExN-3	0.09614824902338624	0.14634315475532736	0.00813452051936699	1.5220574086557954	0.0846039382099244	2.8490371603846014e-9	1.5318115697834038e-8	4.46373254923533e-9	3.4316831326415698	2.9992398873024086e-4	0.004548847162408653	2.3420986548687996
Hipp-ExN-4	0.09372707555695126	0.11718447532722565	0.00778490338006165	1.2502734629335683	0.08305927965640326	0.00257487193270886	5.8723571232179185e-9	4.633335326306501e-9	1.267414661286584	0.10250353006934741	0.23319553090776535	0.6322797769005655
Hipp-ExN-5	0.11048690363736312	0.16539756792653867	0.00912060411733646	1.496987991168634	0.08254918743375995	1.6263155494677265e-8	1.6669607004950732e-8	4.661059253756383e-9	3.576355952033128	1.7420858118527734e-4	0.0037238190682681517	2.429011428539692
Hipp-ExN-6	0.09300842336196705	0.12468674681373436	0.00954375925337055	1.3405962847954394	0.10261177330389178	0.00146889764128187	7.404512984136939e-9	5.773231499281104e-9	1.2825595136898575	0.0998232210123827	0.23292084902889298	0.6327916354973321
Hipp-InN-1	0.08319808278893416	0.10405961401159952	0.00720530176140456	1.2507453359903633	0.08660418028722786	0.0046821033762622	2.1997288011291134e-9	4.6615536423097356e-9	0.4718874799945835	0.3185035525106521	0.581719434516526	0.23528642672545177
Hipp-InN-2	0.08893723519201552	0.11361670041012052	0.01255021049992994	1.2774930563652225	0.141113117276853	0.05244459649098291	4.942312259385328e-9	7.899028124053008e-9	0.6256861200855449	0.2657604195043061	0.5038374619769137	0.2977095444103686
Hipp-InN-3	0.10328410968403964	0.13724941460413367	0.00834755681043397	1.3288531510219588	0.08082130771103423	8.253850513839035e-5	1.03022581647484e-8	4.493237674439183e-9	2.29283623774348	0.010928717436477449	0.05021849832143978	1.2991362780918956
Hipp-InN-4	0.08024513353862898	0.10032271776387476	0.00758966918900084	1.2502031380579692	0.09458105251139336	0.00930089231870241	6.82017665748143e-9	5.000874256409591e-9	1.363796869865314	0.08631575286247867	0.21229009487798808	0.6730702688589046
Hipp-MG	0.07925488986286056	0.06891116833167432	0.01052099460317282	0.8694879073192254	0.1327488388587496	0.3238540380881041	-1.5792492682499757e-8	7.245046244658718e-9	-2.17976423465102	0.9853625288281714	0.9999905266408811	0
Hipp-OPC	0.10070877156606628	0.11234296858729448	0.01071929182013797	1.1155231747971033	0.10643851229091776	0.2814141892495345	-1.867707841430444e-9	5.811645607896342e-9	-0.3213733196141159	0.6260362502557588	0.9999905266408811	0
Hipp-RG-1	0.10233362337760156	0.10795012741948114	0.00947674105841649	1.0548842487591314	0.09260632767246205	0.5532090231002078	-6.74576965361127e-9	5.1985535050173375e-9	-1.297624357833511	0.9027917760505794	0.9999905266408811	0
Hipp-RG-2	0.12859311419138458	0.13135588798213677	0.0095202425324511	1.0214846168717897	0.07403384382061211	0.7714705364250043	-8.26450458296519e-9	4.214591324897357e-9	-1.9609266820588984	0.9750562118665764	0.9999905266408811	0
Hipp-RG-3	0.09015511916390756	0.10252209210551871	0.00859530088756249	1.1371743840649498	0.0953390219798358	0.15018887319491112	-2.565486669183119e-9	5.130569656517724e-9	-0.5000393408408363	0.6914763116837717	0.9999905266408811	0
Thal-CycPro	0.11763165518651658	0.123192524201845	0.00904940555064035	1.0472735762028609	0.07693001969828303	0.5400779968635505	-5.866962154591885e-9	4.167885448316892e-9	-1.407659166103312	0.9203839906853443	0.9999905266408811	0
Thal-Endo	0.0887911226659111	0.08520091024794199	0.0088232755267046	0.959565637755502	0.09937114501754188	0.6822209840457698	-1.2280733840189288e-8	5.392200125365411e-9	-2.277499639232522	0.9886217969264108	0.9999905266408811	0
Thal-ExN-1	0.13138904699572684	0.18113505941302468	0.00890108267887884	1.3786161293864605	0.06774600229171564	8.033259833334266e-8	9.93506214413047e-9	3.8645146429497e-9	2.570843446603492	0.005072558839555442	0.03171118910538105	1.4987874725038832
Thal-ExN-2	0.07450598113554763	0.08268154294145762	0.00637985069752807	1.1097302750907516	0.08562870524342617	0.1999298973575378	-8.695245820803516e-10	4.716866671639755e-9	-0.1843436846134286	0.5731280771283229	0.9658269447903219	0
Thal-ExN-3	0.07367476693710065	0.10626460626295206	0.00769587340397748	1.442347369129444	0.10445738376814664	3.101744007990957e-5	1.3449404691276433e-8	5.4843426959440205e-9	2.4523275507971123	0.007096769726054806	0.037988590886528666	1.4203468154622516
Thal-InN-1	0.09860515379643456	0.12923893800325484	0.00869486441825017	1.3106712278960817	0.08817860003748172	5.0024766761204e-4	8.645387397001995e-9	4.744596259912656e-9	1.8221544939550136	0.03421577356469955	0.11531982942176514	0.9380960086809935
Thal-InN-2	0.10225243111280875	0.1341372228293254	0.00857835731276609	1.3118242898434376	0.08389392036363541	2.5220981106998e-4	8.47989890201972e-9	4.5537214907155225e-9	1.8621909397202248	0.03128809053736441	0.10950831688077542	0.9605528959995366
Thal-InN-3	0.10447867604269571	0.11917168172499422	0.00746947235120084	1.1406316220574435	0.07149279292310719	0.04977454146270844	-6.963629925444464e-10	3.906723303006732e-9	-0.17824732865225043	0.5707356290361972	0.9658269447903219	0
Thal-InN-4	0.08956815277029181	0.11943343838910836	0.00745015807639027	1.3334364357765602	0.08317865051316949	9.765664776513514e-5	1.0712941850203204e-8	4.436236007226374e-9	2.4148719393540916	0.007870371412630705	0.039789099919410785	1.400235885041962
Thal-InN-5	0.09245299445963444	0.12142742160023466	0.0082409684680678	1.313396308145007	0.08913684750001112	4.98041507727e-4	7.455527374795609e-9	4.831537175027618e-9	1.543096348990214	0.06140370022970369	0.1643451976736187	0.7842429819037403
Thal-InN-6	0.12384454096929808	0.1567636215995495	0.00908783841519073	1.2658097028145334	0.07338101739537851	3.4675003726774e-4	7.717801504635541e-9	4.29187593390947e-9	1.798234996416915	0.03606988794094465	0.11639026528934589	0.9340833419190829
Thal-InN-7	0.11136525632012163	0.16080595989009472	0.01011136586010225	1.4439508802265473	0.09079461758734636	3.151976601283411e-6	1.4720362229422484e-8	4.945822520427913e-9	2.9763223748168137	0.0014586401105900204	0.013273625006369185	1.877010455788826
Thal-InN-8	0.07669565599575519	0.09642426486719156	0.00787659628826498	1.2572324157776062	0.10269937959329696	0.01347948785470794	6.673670614498178e-9	5.339589535786395e-9	1.249847122100052	0.10567769934352493	0.23455294244538463	0.6297591144977722
Thal-IP	0.08729024003553672	0.10706822078116005	0.00844290234906832	1.2265772294539632	0.0967221804594779	0.01897999854038047	2.429828773550395e-9	5.183693234269414e-9	0.4687447084034196	0.31962606292116813	0.581719434516526	0.23528642672545177
Thal-MG	0.07585286686699684	0.06266472087077307	0.00631480150074954	0.8261351674505811	0.08325066357507808	0.0352331061714829	-1.8263554894206962e-8	4.2702238838204165e-9	-4.276954883655237	0.9999905266408811	0.9999905266408811	0
Thal-OPC	0.11128674809714018	0.14255959488638148	0.00891118325717681	1.2810114171180904	0.08007407359408511	5.3815704350952e-4	6.4573473945512565e-9	4.435111496893468e-9	1.4559605545597318	0.07270176212192833	0.18902458151701368	0.7234817147525989
Thal-RG-1	0.10407959257587324	0.11118164342586134	0.01035623778062446	1.0682367280099674	0.09950305842209026	0.49228461359267495	-5.600120641226863e-9	5.559410279045634e-9	-1.0073227842770796	0.8431101579248654	0.9999905266408811	0
Thal-RG-2	0.10247285804656445	0.1025940194736262	0.00922611045203143	1.001182375795615	0.09003467481934604	0.9895281018150224	-1.0875115912787071e-8	4.919226979052532e-9	-2.210736759880446	0.9864729643082023	0.9999905266408811	0
Thal-RG-3	0.09436839379724649	0.08632391129805918	0.00678031289794661	0.9147544831962372	0.07184940449992547	0.23505236065963983	-1.4876170352475852e-8	4.054040601515662e-9	-3.6694675299784065	0.999878471896975	0.9999905266408811	0
Thal-RG-4	0.110492439473599	0.1458451015731013	0.00907603267262783	1.319955485352004	0.08214166250530162	1.5968892897102e-4	4.8746756828553e-9	4.702185399545785e-9	1.036683003466043	0.14994180784026812	0.3032156558547644	0.5182483786475083
Thal-RG-5	0.060850582915168	0.06684859154448593	0.00680589167977369	1.098569452287413	0.11184595699373678	0.3794016383055854	-3.029747217145416e-9	5.842703238526721e-9	-0.5185523024971208	0.6979635109423066	0.9999905266408811	0
Thal-RG-6	0.11825032682402868	0.1561469178438687	0.00898064641880298	1.320477685243398	0.07594606002372674	4.973273732749782e-5	7.691881647012346e-9	4.448804716948221e-9	1.728977137996024	0.04190659343795567	0.12301612912432149	0.9100379427845204
Thal-RG-7	0.09154427855388524	0.10136090878459676	0.00830952120076338	1.1072336839154096	0.09077051381067136	0.23814473272381553	-4.265337250622091e-9	4.970179149157578e-9	-0.8581858163694253	0.8046050666408532	0.9999905266408811	0
