cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Hipp-ExN-1	WWC2	0	1.47017138787648	0.604	0.199	0
Hipp-ExN-1	SEMA3D	0	1.46694124832251	0.433	0.077	0
Hipp-ExN-1	TRPC3	0	1.46346639534945	0.546	0.136	0
Hipp-ExN-1	CPNE8	0	1.45795001242231	0.507	0.137	0
Hipp-ExN-1	EBF3	0	1.45031250856849	0.735	0.233	0
Hipp-ExN-1	LINGO2	0	1.41764348223431	0.963	0.501	0
Hipp-ExN-1	POSTN	0	1.41149314745422	0.276	0.019	0
Hipp-ExN-1	COL4A2	0	1.4112858008205	0.517	0.134	0
Hipp-ExN-1	R3HDM1	0	1.38030745583284	0.787	0.46	0
Hipp-ExN-1	KLHL5	0	1.37774441107183	0.589	0.207	0
Hipp-ExN-1	RBMS1	0	1.36006503839059	0.665	0.232	0
Hipp-ExN-1	PCDH17	0	1.35962614287705	0.722	0.305	0
Hipp-ExN-1	GABRB2	0	1.35941375859023	0.58	0.189	0
Hipp-ExN-1	AC117944.1	0	1.35059978811053	0.338	0.055	0
Hipp-ExN-1	AUTS2	0	1.33391543549165	1	0.978	0
Hipp-ExN-1	SHISA6	0	1.31837120288439	0.752	0.307	0
Hipp-ExN-1	AL589693.1	0	1.30288610616274	0.638	0.181	0
Hipp-ExN-1	NRG1	0	1.28457052832157	0.999	0.784	0
Hipp-ExN-1	KLHL1	0	1.28429680969386	0.469	0.138	0
Hipp-ExN-1	CNTNAP5	0	1.2814984743129	0.883	0.357	0
Hipp-ExN-1	SYN3	0	1.27712857310918	0.826	0.376	0
Hipp-ExN-1	SHANK2	0	1.2670532384281	0.828	0.439	0
Hipp-ExN-1	LINC01122	0	1.23940226679675	0.834	0.452	0
Hipp-ExN-1	ARHGAP20	0	1.23549552893369	0.445	0.128	0
Hipp-ExN-1	IL1RAPL2	0	1.21867068004225	0.582	0.165	0
Hipp-ExN-1	CDH18	0	1.21816181389097	0.828	0.317	0
Hipp-ExN-1	SKOR2	0	1.21207449096966	0.367	0.075	0
Hipp-ExN-1	SCN2A	0	1.15460755878789	0.637	0.293	0
Hipp-ExN-1	ADGRB3	0	1.15109337825566	0.999	0.955	0
Hipp-ExN-1	AC073050.1	0	1.14765268044047	0.647	0.296	0
Hipp-ExN-1	TENM2	0	1.14594779898749	0.943	0.663	0
Hipp-ExN-1	ASTN2	0	1.13088330662686	0.8	0.371	0
Hipp-ExN-1	KCNQ3	0	1.09954505975081	0.802	0.41	0
Hipp-ExN-1	GALNT17	0	1.09443327671215	0.751	0.386	0
Hipp-ExN-1	GNAQ	0	1.09053313922086	0.894	0.685	0
Hipp-ExN-1	DPP10	0	1.07977567093426	0.913	0.435	0
Hipp-ExN-1	NPAS3	0	1.07437617441348	0.992	0.81	0
Hipp-ExN-1	KCNMA1	0	1.04533975290329	0.802	0.388	0
Hipp-ExN-1	MDGA2	0	1.02397417191654	0.83	0.384	0
Hipp-ExN-1	GRID2	0	1.0030015049373	1	0.84	0
Hipp-ExN-1	PLEKHA5	0	0.998277332033931	0.939	0.69	0
Hipp-ExN-1	MTUS2	0	0.99441106298202	0.721	0.329	0
Hipp-ExN-1	TRPM3	0	0.937367326178243	0.785	0.408	0
Hipp-ExN-1	NTM	0	0.930142714102576	0.986	0.707	0
Hipp-ExN-1	ANK2	0	0.9192689472278	0.978	0.707	0
Hipp-ExN-1	LRFN5	0	0.909345941063651	0.877	0.558	0
Hipp-ExN-1	NELL1	0	0.884733065373559	0.719	0.304	0
Hipp-ExN-1	MACROD2	0	0.883893036978125	0.927	0.651	0
Hipp-ExN-1	NAV3	0	0.883536480454285	0.972	0.651	0
Hipp-ExN-1	CELF2	0	0.82761819675417	0.991	0.818	0
Hipp-ExN-1	SNHG14	0	0.813141199278129	0.993	0.828	0
Hipp-ExN-1	CNTNAP2	0	0.796444242802683	0.985	0.621	0
Hipp-ExN-1	MEG3	0	0.764920863336338	0.964	0.651	0
Hipp-ExN-1	DCC	0	0.6869361195593	0.983	0.661	0
Hipp-ExN-1	KCNIP4	0	0.531904245215035	0.986	0.499	0
Hipp-ExN-1	SYT16	1.3983263194402e-304	1.2400953310835	0.535	0.214	4.17791937722343e-300
Hipp-ExN-1	SLITRK5	6.28702440811306e-301	1.20682737556567	0.483	0.165	1.87843715265602e-296
Hipp-ExN-1	AL138799.4	1.76870769318243e-298	1.19390747575352	0.283	0.046	5.28454484569047e-294
Hipp-ExN-1	UBASH3B	8.85160101757356e-295	1.21156451547766	0.54	0.216	2.64468135203063e-290
Hipp-ExN-1	XPR1	1.52510018262783e-293	1.01789465396732	0.785	0.517	4.55669432565543e-289
Hipp-ExN-1	SPOCK3	1.99176461967242e-293	0.970725896661817	0.62	0.256	5.95099433065727e-289
Hipp-ExN-1	ARFGEF3	2.69551952531614e-293	1.14505952352655	0.56	0.234	8.05367323773956e-289
Hipp-ExN-1	PPP2R2B	4.69325785664817e-293	0.848581467790704	0.839	0.487	1.40225158240934e-288
Hipp-ExN-1	ADCY1	6.90356918381976e-284	1.11087588514609	0.605	0.275	2.06264840074167e-279
Hipp-ExN-1	ZNF385D-AS2	1.57368067432295e-280	1.11081873335695	0.295	0.054	4.7018431187421e-276
Hipp-ExN-1	AC011287.1	4.19337915101621e-276	1.06483458764218	0.409	0.112	1.25289782274062e-271
Hipp-ExN-1	TMEFF2	5.66362870897509e-275	0.927308002206176	0.685	0.336	1.69217898566758e-270
Hipp-ExN-1	PLXDC2	5.0947815337369e-269	0.776865319399961	0.888	0.602	1.52221882664991e-264
Hipp-ExN-1	MIR4500HG	5.33539505830395e-269	1.02513427421021	0.508	0.183	1.59410933552005e-264
Hipp-ExN-1	GALNTL6	4.05320134329664e-260	0.416988092323343	0.726	0.326	1.21101549735017e-255
Hipp-ExN-1	PTPRG	3.3183954374231e-259	0.854882342044509	0.875	0.609	9.91470188793274e-255
Hipp-ExN-1	U91319.1	4.44965150244524e-257	1.13647946004723	0.435	0.148	1.32946687590059e-252
Hipp-ExN-1	SORCS3	5.82328253976723e-254	1.16548003001182	0.497	0.19	1.73988035723165e-249
Hipp-ExN-1	LRRC7	7.2974327142393e-251	0.765706536311957	0.868	0.541	2.18032694636042e-246
Hipp-ExN-1	CACNB4	2.71422640278912e-250	0.997842982189726	0.652	0.349	8.10956564625333e-246
Hipp-ExN-1	PARD3B	3.56680795216844e-250	0.781058426960264	0.824	0.494	1.06569087994889e-245
Hipp-ExN-1	MTUS1	1.40715706690159e-247	1.0438896434515	0.607	0.315	4.20430388448857e-243
Hipp-ExN-1	FOXP1	4.60375862888298e-241	1.09435408613689	0.679	0.41	1.37551100313766e-236
Hipp-ExN-1	PDE11A	1.0316662728111e-237	1.01633123986285	0.355	0.095	3.08241248990502e-233
Hipp-ExN-1	KCTD16	5.22810108414827e-231	1.03127364078297	0.578	0.27	1.56205204192182e-226
Hipp-ExN-1	AC079921.1	2.87672922339464e-229	1.10500381787441	0.333	0.097	8.5950915736585e-225
Hipp-ExN-1	SYT1	2.34646095021778e-228	0.577251144738661	0.974	0.815	7.01075602706068e-224
Hipp-ExN-1	PIP5K1B	5.03619493070757e-225	1.07308624497	0.412	0.146	1.50471432139681e-220
Hipp-ExN-1	PTPRE	1.87677850270649e-224	1.08936060567442	0.424	0.161	5.60743881038645e-220
Hipp-ExN-1	PWRN1	3.46347546622885e-221	0.936256289143031	0.632	0.34	1.03481719979986e-216
Hipp-ExN-1	RAPGEF4	7.84981118173092e-218	1.03299054887763	0.455	0.19	2.34536658487757e-213
Hipp-ExN-1	CTTNBP2	8.70269140674676e-218	0.865333596792527	0.674	0.378	2.6001901385078e-213
Hipp-ExN-1	FRMD5	8.98533097238488e-214	0.768474402106153	0.834	0.578	2.68463718792916e-209
Hipp-ExN-1	OSBPL6	8.93174499174626e-211	1.04171634690802	0.545	0.279	2.66862676863395e-206
Hipp-ExN-1	AC106795.3	7.9368796323942e-207	1.01042316294258	0.363	0.121	2.37138089656674e-202
Hipp-ExN-1	NETO2	8.81434917391465e-207	0.988363990286551	0.585	0.309	2.63355124618222e-202
Hipp-ExN-1	TMTC1	3.42429895321873e-205	1.04888195865198	0.357	0.121	1.02311204124269e-200
Hipp-ExN-1	AC019197.1	1.87362798825548e-203	1.106895701596	0.379	0.142	5.59802570330971e-199
Hipp-ExN-1	COL4A1	3.50892545446554e-203	0.906988774056539	0.291	0.079	1.04839674728521e-198
Hipp-ExN-1	DNER	2.75484406372037e-201	0.84151861073306	0.695	0.442	8.23092309358371e-197
Hipp-ExN-1	FIGN	4.12674930712759e-198	0.897622245048668	0.568	0.273	1.23299015798358e-193
Hipp-ExN-1	VAV3	6.44236780389846e-197	0.946994696829679	0.346	0.112	1.92485065244878e-192
Hipp-ExN-1	RYR2	1.63327917186323e-196	0.894500297028403	0.524	0.246	4.87991150969296e-192
Hipp-ExN-1	AC012409.2	1.14558139383645e-193	0.921811456462722	0.519	0.236	3.42276808850455e-189
Hipp-ExN-1	UBE2E2	1.45742229975243e-193	0.775925207913795	0.773	0.532	4.3544863472003e-189
Hipp-ExN-1	HSPA12A	1.96209706903588e-191	1.02680849257281	0.35	0.126	5.8623536228654e-187
Hipp-ExN-1	MYO1D	6.65237297800822e-190	1.00519085746358	0.487	0.24	1.98759599836929e-185
Hipp-ExN-1	HCN1	5.52644343085508e-189	0.879522463102824	0.557	0.283	1.65119076827088e-184
Hipp-ExN-1	KCNIP1	8.92845706539786e-188	0.876939684053813	0.504	0.232	2.66764440199957e-183
Hipp-ExN-1	DGKI	2.60228243063932e-183	0.76973085069516	0.735	0.492	7.77509944626415e-179
Hipp-ExN-1	NR2F1-AS1	4.46011042617613e-182	0.903775379523178	0.645	0.411	1.3325917931329e-177
Hipp-ExN-1	SFMBT2	7.31437489160336e-182	0.765744738906256	0.617	0.318	2.18538893011325e-177
Hipp-ExN-1	AC077690.1	1.62811691299183e-181	0.987867386899622	0.345	0.123	4.86448771263699e-177
Hipp-ExN-1	TMEM132C	1.05068913003155e-180	0.817514227324388	0.46	0.192	3.13924898270825e-176
Hipp-ExN-1	SH3RF1	8.06957951191091e-180	1.02392385514334	0.448	0.213	2.41102896656874e-175
Hipp-ExN-1	PCLO	2.07153721424917e-178	0.777365942941199	0.695	0.435	6.18933888873367e-174
Hipp-ExN-1	SCMH1	3.71093156763107e-176	0.807906567956495	0.697	0.477	1.10875213377681e-171
Hipp-ExN-1	ATP2B2	1.96541190109371e-175	0.933560328264591	0.456	0.215	5.87225767808779e-171
Hipp-ExN-1	GFRA1	1.11659013222921e-171	0.882203122240231	0.255	0.07	3.33614799707442e-167
Hipp-ExN-1	LINC02336	1.94500181434546e-169	0.906749424858263	0.319	0.102	5.81127642090135e-165
Hipp-ExN-1	RAPGEF5	4.05567486254971e-169	0.864471741431342	0.266	0.077	1.2117545354326e-164
Hipp-ExN-1	ANK1	1.97530210912954e-168	0.911168155814878	0.297	0.097	5.90180764165723e-164
Hipp-ExN-1	FGF14	2.7808740983229e-168	0.60302316969185	0.841	0.575	8.30869563096916e-164
Hipp-ExN-1	AC068587.4	1.18790559322886e-166	0.877346624802533	0.573	0.336	3.54922433144918e-162
Hipp-ExN-1	VLDLR-AS1	3.72486437997295e-165	0.872748962619599	0.48	0.238	1.11291497944832e-160
Hipp-ExN-1	ATRNL1	2.42451398654079e-161	0.598895942889159	0.753	0.504	7.24396288898658e-157
Hipp-ExN-1	AC068931.1	3.1780127950441e-161	0.959376450337168	0.396	0.176	9.49526662903276e-157
Hipp-ExN-1	ATP8A1	1.071103393253e-157	0.80295233136162	0.608	0.369	3.20024271836132e-153
Hipp-ExN-1	PDE1C	5.29551452598863e-156	0.626467530286098	0.693	0.426	1.58219383007488e-151
Hipp-ExN-1	PTPRM	1.8504740636096e-154	0.538106617130768	0.794	0.514	5.52884640725276e-150
Hipp-ExN-1	PPFIA2	5.24206409479642e-153	0.562365360944914	0.861	0.651	1.56622391024327e-148
Hipp-ExN-1	RALGPS2	1.51000428456484e-152	0.839964056352094	0.534	0.307	4.51159080142283e-148
Hipp-ExN-1	CADM1	2.55351226603399e-151	0.72970930006161	0.712	0.486	7.62938394845636e-147
Hipp-ExN-1	TANC2	4.49683505525726e-150	0.64960490778336	0.77	0.544	1.34356437780976e-145
Hipp-ExN-1	STAC	5.21751167017089e-149	0.867646794834893	0.27	0.088	1.55888813681366e-144
Hipp-ExN-1	DOCK9	2.9257272511822e-148	0.859569200141922	0.43	0.213	8.74148788108218e-144
Hipp-ExN-1	CDK14	6.30621628535202e-147	0.647513307632922	0.765	0.558	1.88417130173748e-142
Hipp-ExN-1	SLC1A6	4.30073580528666e-146	0.853664315008952	0.347	0.142	1.28497384390355e-141
Hipp-ExN-1	CDS1	1.03717963286219e-145	0.840186184320651	0.265	0.088	3.09888530706566e-141
Hipp-ExN-1	BACH1	2.0336173790374e-145	0.841403386354689	0.525	0.304	6.07604200508794e-141
Hipp-ExN-1	NTRK3	1.48937224050957e-144	0.602913156612515	0.738	0.489	4.4499463801945e-140
Hipp-ExN-1	AL596087.2	1.86945557060009e-144	0.899410474184699	0.306	0.117	5.58555935383894e-140
Hipp-ExN-1	ANKRD30BL	4.70590024446458e-143	0.910633161831086	0.367	0.168	1.40602887504113e-138
Hipp-ExN-1	CUX2	7.10272628870357e-141	0.738141597735848	0.464	0.23	2.12215256053885e-136
Hipp-ExN-1	NPTN	9.13396103119142e-139	0.874966414192206	0.46	0.258	2.72904487689937e-134
Hipp-ExN-1	PCP4	2.00546849675796e-138	0.769522147422307	0.541	0.301	5.99193877461344e-134
Hipp-ExN-1	KCNN2	9.54627048376235e-138	0.850494989217074	0.4	0.191	2.85223469513852e-133
Hipp-ExN-1	ATP8A2	9.12314204515863e-137	0.731481999079731	0.574	0.35	2.7258123802525e-132
Hipp-ExN-1	CDC42BPA	1.92865869593563e-136	0.636086881788996	0.776	0.633	5.76244645171649e-132
Hipp-ExN-1	EML6	8.1695109562943e-134	0.779064773713157	0.397	0.19	2.44088648352161e-129
Hipp-ExN-1	MICAL3	2.18209357555876e-129	0.812209913661607	0.537	0.348	6.51965918505447e-125
Hipp-ExN-1	LHX1	5.53635342695687e-129	0.757971793245463	0.296	0.111	1.65415167690617e-124
Hipp-ExN-1	SYT14	8.26211773540705e-125	0.745402539504413	0.573	0.374	2.46855553698492e-120
Hipp-ExN-1	LHX1-DT	2.74937215653623e-124	0.752213119855216	0.281	0.105	8.21457412929895e-120
Hipp-ExN-1	CCDC85A	4.46868133137211e-122	0.708481253196572	0.414	0.204	1.33515260818736e-117
Hipp-ExN-1	FBXL2	4.81002847780706e-122	0.752588845878879	0.552	0.355	1.43714030859919e-117
Hipp-ExN-1	CALN1	6.19461025566662e-122	0.725109848810253	0.439	0.232	1.85082565218807e-117
Hipp-ExN-1	MAN1A1	5.60166441644679e-121	0.761222895727059	0.362	0.169	1.67366529434597e-116
Hipp-ExN-1	ADGRL3	4.94749281561058e-118	0.390517716991221	0.968	0.866	1.47821190344813e-113
Hipp-ExN-1	SRGAP1	5.61357346684736e-118	0.580202378834755	0.753	0.579	1.67722348042465e-113
Hipp-ExN-1	SCN9A	6.63848763768221e-118	0.754049931880384	0.393	0.198	1.98344733638669e-113
Hipp-ExN-1	UNC79	1.90959753398943e-116	0.671802747925604	0.627	0.428	5.70549551205363e-112
Hipp-ExN-1	CADPS2	2.67805368185778e-113	0.554882981273495	0.479	0.251	8.00148879065466e-109
Hipp-ExN-1	DTNB	2.95751142552012e-113	0.745053757364072	0.539	0.355	8.83645263716903e-109
Hipp-ExN-1	ASTN1	7.25020525040779e-111	0.695583494609458	0.567	0.389	2.16621632471684e-106
Hipp-ExN-1	RGS6	2.06914004633248e-110	0.330578732632841	0.494	0.257	6.18217663043218e-106
Hipp-ExN-1	FUT8	3.79768215333672e-110	0.691744767833448	0.582	0.397	1.13467147377394e-105
Hipp-ExN-1	GABBR2	5.93945527520962e-109	0.711468610910944	0.462	0.269	1.77459044712713e-104
Hipp-ExN-1	FSTL5	4.56515465009383e-108	0.301307212582596	0.633	0.379	1.36397690635504e-103
Hipp-ExN-1	AC093879.1	1.0671275458398e-107	0.835045123116682	0.383	0.213	3.18836368146015e-103
Hipp-ExN-1	CTNNA2	8.18274921750622e-107	0.333642406145851	0.975	0.772	2.44484181120651e-102
Hipp-ExN-1	ANO4	3.27430404758421e-106	0.575817980908422	0.503	0.297	9.78296563337211e-102
Hipp-ExN-1	VWA8	5.1207791203403e-106	0.786733835724935	0.438	0.258	1.52998638557527e-101
Hipp-ExN-1	HECW1	5.70392877939923e-105	0.558281746822962	0.672	0.47	1.7042198407089e-100
Hipp-ExN-1	SLIT2	4.13131858144019e-104	0.63415044333158	0.5	0.297	1.2343553657627e-99
Hipp-ExN-1	GRIK4	6.52979889104637e-104	0.677003004848293	0.35	0.171	1.95097331266683e-99
Hipp-ExN-1	SRRM4	1.10634453348479e-103	0.617062587869441	0.609	0.424	3.30553619714584e-99
Hipp-ExN-1	MEF2C-AS1	1.0102413563158e-102	0.801402023808072	0.273	0.118	3.01839912440033e-98
Hipp-ExN-1	SEMA6D	2.76894779089751e-102	0.438979532389463	0.833	0.66	8.27306220964358e-98
Hipp-ExN-1	ELMOD1	4.65400762686582e-102	0.730734077687646	0.303	0.14	1.39052439875497e-97
Hipp-ExN-1	MDGA1	5.20924266613887e-102	0.797331590173611	0.316	0.156	1.55641752378897e-97
Hipp-ExN-1	LINC01414	6.32730620347178e-102	0.718750374305563	0.282	0.122	1.8904725474733e-97
Hipp-ExN-1	CADM2	8.77660791925089e-102	0.29888310062531	0.931	0.711	2.62227491411378e-97
Hipp-ExN-1	PDZD2	1.00097839038505e-98	0.619597233905965	0.497	0.302	2.99072323479244e-94
Hipp-ExN-1	EPHA4	1.03645298843937e-98	0.684371119187646	0.47	0.283	3.09671423885916e-94
Hipp-ExN-1	SVIL	9.82485912845723e-98	0.729116715532118	0.422	0.248	2.93547141040045e-93
Hipp-ExN-1	CLMP	1.46843860552503e-96	0.730515619488895	0.262	0.113	4.38740086558769e-92
Hipp-ExN-1	EDIL3	3.53542769162822e-95	0.610611076624532	0.503	0.313	1.05631508570468e-90
Hipp-ExN-1	PLD5	3.67692720676989e-95	0.541615832824245	0.522	0.304	1.09859231083871e-90
Hipp-ExN-1	ABCA5	7.89238790222287e-95	0.690775872359187	0.325	0.162	2.35808765742615e-90
Hipp-ExN-1	ASXL3	4.8944896324873e-94	0.589751711475663	0.643	0.493	1.46237561239456e-89
Hipp-ExN-1	LRRTM4	2.12426982975393e-93	0.315816187832593	0.821	0.559	6.3468933973388e-89
Hipp-ExN-1	FAR2	3.03906338289358e-93	0.777363605154241	0.349	0.191	9.08011357540944e-89
Hipp-ExN-1	GNAL	4.74716591360056e-93	0.711844484848567	0.371	0.206	1.41835823166558e-88
Hipp-ExN-1	CACNA1A	1.0747169676223e-90	0.492928548775521	0.613	0.419	3.2110393558619e-86
Hipp-ExN-1	HUNK	1.57269284955127e-90	0.72797503142336	0.391	0.228	4.69889169588928e-86
Hipp-ExN-1	LRRN3	9.22923917839149e-90	0.736001250807836	0.358	0.193	2.75751208171981e-85
Hipp-ExN-1	TIMP3	3.74343607096932e-89	0.697427606979094	0.318	0.16	1.11846382928421e-84
Hipp-ExN-1	ST6GALNAC5	5.0137543000027e-89	0.739349519449836	0.363	0.195	1.49800950975481e-84
Hipp-ExN-1	NCAM1	5.21884212185435e-89	0.401191909994294	0.894	0.792	1.55928564916764e-84
Hipp-ExN-1	APBA1	1.51160102402975e-88	0.605079362887987	0.593	0.428	4.51636153959608e-84
Hipp-ExN-1	CNKSR2	2.42272372598637e-88	0.561312775935359	0.546	0.364	7.23861394850209e-84
Hipp-ExN-1	RORB	8.90195639587356e-88	0.654805338183465	0.289	0.134	2.6597265319591e-83
Hipp-ExN-1	LDB2	1.61529508039143e-87	0.651976034545449	0.253	0.107	4.82617864119353e-83
Hipp-ExN-1	SGCD	2.37674298595872e-87	0.331683507299641	0.528	0.325	7.10123269344748e-83
Hipp-ExN-1	ERC2	3.89863589986432e-87	0.416467387155683	0.812	0.605	1.16483443416146e-82
Hipp-ExN-1	RCAN2	5.71938425444037e-87	0.696897905087573	0.291	0.142	1.70883762754169e-82
Hipp-ExN-1	SPTAN1	3.4068882837493e-86	0.65547481343385	0.55	0.405	1.01791008141862e-81
Hipp-ExN-1	FGD6	4.40782005574798e-86	0.698539410767151	0.25	0.113	1.31696847625638e-81
Hipp-ExN-1	SCN3A	8.90358575472672e-86	0.598786460507948	0.578	0.416	2.66021335179725e-81
Hipp-ExN-1	ARHGAP26	3.46138144977009e-85	0.608276960922464	0.379	0.206	1.03419154956231e-80
Hipp-ExN-1	ZNF618	1.37238769664198e-84	0.727304019296405	0.424	0.271	4.10041996002691e-80
Hipp-ExN-1	CEP112	8.47762337323372e-84	0.393838600326829	0.815	0.648	2.53294431145477e-79
Hipp-ExN-1	PCSK2	2.1985460245312e-81	0.56232026459187	0.441	0.257	6.56881581209432e-77
Hipp-ExN-1	SLC41A2	2.00298408318977e-79	0.702133691845524	0.331	0.186	5.98451584375441e-75
Hipp-ExN-1	SBF2	2.47134689382367e-79	0.471705640075939	0.792	0.681	7.38389024936635e-75
Hipp-ExN-1	FEZ2	9.40123713773311e-79	0.706653653547359	0.315	0.173	2.8089016320119e-74
Hipp-ExN-1	AC069228.1	2.48732503326111e-78	0.632203649197712	0.443	0.285	7.43162973437754e-74
Hipp-ExN-1	ID2	1.13724841331199e-76	0.67453312195054	0.323	0.175	3.39787080929355e-72
Hipp-ExN-1	FGF12	2.31932519135031e-76	0.429508115007714	0.581	0.386	6.92967980671646e-72
Hipp-ExN-1	B3GLCT	2.83151804921983e-76	0.661139821223953	0.273	0.134	8.460009627459e-72
Hipp-ExN-1	CELF2-AS2	1.26722250765684e-75	0.6888948460411	0.298	0.162	3.78620740837712e-71
Hipp-ExN-1	AC097376.3	1.86899956443435e-75	0.651871765991366	0.343	0.196	5.58419689861696e-71
Hipp-ExN-1	PLCB1	2.55259440372682e-74	0.423048757044666	0.717	0.536	7.626641559455e-70
Hipp-ExN-1	CDH13	2.88307021954775e-73	0.487262114243238	0.362	0.2	8.61403720196476e-69
Hipp-ExN-1	CACNA1B	4.06335577840756e-73	0.552335276257331	0.535	0.378	1.21404943947261e-68
Hipp-ExN-1	SCN1A-AS1	3.97957112696932e-70	0.602232165586019	0.283	0.147	1.18901626131589e-65
Hipp-ExN-1	BASP1-AS1	4.68224305580102e-70	0.632774476949206	0.379	0.233	1.39896058021223e-65
Hipp-ExN-1	DGCR9	8.09476760448404e-70	0.627237460221005	0.441	0.304	2.41855466486774e-65
Hipp-ExN-1	CSAD	9.52807348684694e-70	0.673297032789749	0.33	0.196	2.84679779640013e-65
Hipp-ExN-1	SLC23A2	5.95335207621813e-69	0.696260121741915	0.365	0.234	1.77874253333245e-64
Hipp-ExN-1	SPTBN4	1.590075980013e-68	0.639970172183486	0.34	0.205	4.75082901308284e-64
Hipp-ExN-1	CTNNB1	2.82732652831029e-67	0.527873189891524	0.572	0.439	8.44748620128547e-63
Hipp-ExN-1	TBC1D1	3.74997413869022e-67	0.625644880003841	0.32	0.182	1.12041727315786e-62
Hipp-ExN-1	SYN2	4.05331386640928e-67	0.527085088038322	0.428	0.273	1.21104911700576e-62
Hipp-ExN-1	TAFA2	7.00605152192629e-66	0.423518201073647	0.453	0.283	2.09326807372114e-61
Hipp-ExN-1	RGMB	2.02691032728068e-64	0.62546963627651	0.263	0.138	6.05600267584922e-60
Hipp-ExN-1	SLC24A3	2.48521572315337e-64	0.481206388840771	0.438	0.277	7.42532753763763e-60
Hipp-ExN-1	KALRN	2.86719276976962e-64	0.3536972585658	0.823	0.653	8.56659855751766e-60
Hipp-ExN-1	PLCXD3	7.97789870443789e-64	0.579179317796691	0.251	0.127	2.38363657491195e-59
Hipp-ExN-1	KCNH7	3.40208085742711e-63	0.298550400840982	0.786	0.6	1.01647371858207e-58
Hipp-ExN-1	RUNDC3B	2.3554694065563e-61	0.585137427601303	0.387	0.253	7.03767149290891e-57
Hipp-ExN-1	KIAA0319	2.41964012739696e-61	0.631121533443894	0.258	0.14	7.22940077263663e-57
Hipp-ExN-1	FBXL17	7.94848931269148e-61	0.471516376020289	0.6	0.456	2.37484963684596e-56
Hipp-ExN-1	EXOC6B	9.81181684570497e-61	0.403645374472191	0.791	0.705	2.93157463715973e-56
Hipp-ExN-1	ADAM23	2.77644989906555e-60	0.552874614323672	0.478	0.345	8.29547700842804e-56
Hipp-ExN-1	CACNG2	6.27806032075674e-60	0.643515033732523	0.277	0.158	1.8757588626357e-55
Hipp-ExN-1	ATP2C1	7.71529560545689e-59	0.569534016717254	0.493	0.376	2.30517602099841e-54
